s1|s2|sts_score|bleurt_score
a siemens spokesman in germany stated that heinrich von pierer stated that siemens was beginning talks with interested chinese parties about a sale of the plutonium-processing facility. |a siemens spokesman in germany stated that heinrich von pierer stated that gerhard schroeder stated that gerhard schroeder is not against the sale of the plutonium-processing facility in principle.|0.8|-0.46363136172294617
vietnam has among the world's strictest drug laws. |vietnam's drug laws are among the world's strictest laws.|1.0|0.5782307386398315
government initiatives to disarm have been ineffective. |governance institutions have been ineffective for a long time in somalia.|0.2|-0.5990474820137024
putin stated that the russian government could withdraw from the treaty altogether if western nations refuse to ratify the amended treaty. |putin stated that russia could discard the treaty entirely if western nations refuse to ratify its amended version.|1.0|0.5602242350578308
russia ratified the amended version of the treaty. |russia ratified the amended treaty.|1.0|0.9155713319778442
the osce discussed the possible extension of the osce's mission in kosovo. |the osce discussed kazakhstan's bid to hold the osce presidency in 2009.|0.44|-0.6178585886955261
elbaradei is the international atomic energy agency chief. |mohammed elbarade is the international atomic energy agency's director general.|0.96|0.36201560497283936
the nuclear nonproliferation treaty is 37 years old. |the nuclear nonproliferation treaty is reviewed every 5 years.|0.36|-0.9662780165672302
chinese foreign ministry spokeswoman jiang yu stated that cyber hacking is a global issue. |chinese foreign ministry spokesman qin gang was asked to respond to cheney's speech on china's military development.|0.44|-0.5192598104476929
the plant will be constructed next to an existing plant and is projected to be operational in 7 years. |the plant will be constructed next to an existing plant also supplied by china and operational since 1999.|0.52|-0.04086573049426079
cyber attacks are considered a growing threat to military and civilian computer networks. |nato considers cyber attacks a growing threat to military and civilian computer networks.|0.8800000000000001|0.3911898732185364
if india blames foreign militants it is part of its propaganda to mislead the international community. |abe urged more assertive foreign policy for japan and the international community.|0.24|-1.2129056453704834
the riyadh-based naif arab academy for security sciences said in a statement that it was running a two-week workshop for 50 anti-terrorism experts. |in a statement naif arab academy for security sciences announced-- it will sponsor a 2-week workshop for 50 anti-terrorism experts.|0.96|0.24018222093582153
88 percent of the liberal democratic party supports economic sanctions. |80 percent of the opposition democratic party supports economic sanctions.|0.76|0.34233224391937256
sharia is islamic law. |iran is an islamic republic .|0.24|-0.9339831471443176
a number of suspected islamic militants with alleged al-qaida links have been arrested in malaysia and singapore, and officials stated the militants' network extends into indonesia. |suspected islamic militants with alleged al-qaida links have been arrested in malaysia and singapore.|0.6|0.28258198499679565
in september 2007 jordan signed an accord with the united states aimed at supporting the peaceful development of the jordan's nascent nuclear program. |in september 2007 the united states signed an accord with jordan aimed at supporting the peaceful development of jodran's new nuclear program.|0.92|0.3474099934101105
according to the statement the rs-24 reinforces the military potential of the strategic forces to overcome anti-missile defense systems. |according to the statement the prototype rs-24 rocket is unlike the topol-m in that it is equipped with multiple independently targetable warheads to overwhelm defense systems.|0.64|-0.29198789596557617
naeem m. was hanged in zabol, sistan-baluchestan province. |zahedan is the capital of sistan-baluchestan province.|0.04|-1.1172876358032227
iran lies on a major drug route between afghanistan and europe and the persian gulf states. |iran lies on a major drug trafficking route between afghanistan and europe, as well as the persian gulf states.|0.96|0.6192309856414795
it will be hosted by the australian government. |the u.s. plans have angered the russian government.|0.0|-1.317041277885437
the 5 permanent united nations security council members are britain, china, france, russia and the united states. |p5+1 members are britain, china, france, russia, germany and the united states.|0.72|-0.13745510578155518
in july 2006 jordanian prime minister maaruf bakhit stated that-- raghdad hussein and family were living under the protection of king abdullah ii. |jordanian prime minister maaruf bakhit said in july 2006 that raghdad hussein and her family were living under the protection of king abdullah ii after iraq issued its|0.8400000000000001|0.03673112019896507
a siemens spokesman in germany stated to the agence france-presse that siemens was confident about the outcome of the talks to sell the plutonium-processing facility. |a siemens spokesman in germany refrained from commenting on the political aspect of the sale of the plutonium-processing facility.|0.52|-0.20525920391082764
the cyber attack occurred after the french president sarkozy's meeting with the dalai lama angered the chinese government. |the cyber attack occurred after french president nicolas sarkozy's meeting with exiled tibetan spiritual leader the dalai lama.|0.76|0.029295768588781357
the south african government imposed a ban that prohibits the recruitment of people inside or outside of south africa for mercenary or foreign military assistance. |south africa's foreign ministry stated that south africa's foreign military assistance act prohibits the recruitment of people inside or outside of south africa for mercenary or foreign military assistance.|0.76|0.4146129786968231
ukraine almost has all of the necessary approvals to join the european space agency's program. |france is a leader in the european space agency.|0.32|-0.8053823709487915
the north korean government has warned the south korean government against participating in the proliferation security initiative program. |the north korean government stated if the south korean government participates in the proliferation security initiative program it would result in unspecified catastrophic consequences.|0.64|-0.020355258136987686
china's council of agriculture opens a special office in charge of agricultural technology transfers and intellectual property rights management and consultancy to enhance development of china's knowledge-based agriculture and applications of agricultural technology. |lee stated that the coa has spent the past several years setting up relevant mechanisms and drafting a set of promotional measures to enhance development of china's knowledge-based agriculture and applications of agricultural technology.|0.64|-0.23116722702980042
iranian parliamentary speaker gholam-ali haddad-adel visited cuba. |the agreements were signed during iranian majlis (parliament) speaker gholam-ali haddad-adel's visit to cuba.|0.6|0.07268410921096802
tibet suspects chinese government of creating the virus to spy on tibetan exiles and the dalai lama. |tibet suspects chinese government of launching the attack.|0.52|-0.25801536440849304
chinese authorities were not immediately available for comment. |godzhayev and godzhayev's lawyers were not immediately available to comment.|0.2|-0.3303069770336151
the european union and the united states have frozen al-qadi's assets. |the western governments include the united states and france.|0.08|-1.0670465230941772
the chinese government has strengthened china's anti-proliferation capacity in recent years. |the chinese government has strictly censored china's chemical imports and exports according to the law in recent years.|0.2|-0.27836060523986816
a group representing mainly white south africans called afriforum stated it would organize protests along the route to zimbabwe. |afriforum stated that the group would organize protests along the route to zimbabwe.|0.8400000000000001|0.055300306528806686
putin announced that the cfe treaty does not duly protect russia's security interests. |the cfe treaty does not duly protect the russian federation's security interests.|0.72|-0.006371382623910904
ahmad is fighting extradition to the united states and lodged a formal complaint alleging that british police concocted intelligence reports to implicate ahmad in terror activities and desecrated the koran. |ahmad lodged a formal complaint with the independent police complaints commission alleging that british police concocted intelligence reports to implicate ahmad in terror activities and desecrated ahmad's copy of the islamic holy book the koran by putting the koran on the floor during a search of ahmad's home.|0.6799999999999999|-0.5040566325187683
russia has ratified the amended version but the united states and other nato members have refused to do so until the russian government withdraws troops from the former soviet republics of moldova and georgia. |the united states and other nato members have refused to ratify the amended version until russia withdraws troops from former soviet republics moldova and georgia.|0.72|0.4840072989463806
the part of the purpose of the united states plan is to increase pressure on north korea. |the united states and the allies of the united states believe iran is pursuing nuclear arms.|0.16|-1.0526797771453857
tskhinvali is the capital of georgia. |paris is the capital of france.|0.08|-0.9153220057487488
an indian government official stated that india does not attach much credence to reports by amnesty international. |one indian government official who studied the blueprints stated the science was old and dated but still functional.|0.2799999999999999|-1.0547144412994385
"china's cabinet the state council announced that it will amend regulations on ""dual-use"" nuclear technology to prevent nuclear terrorism. "|amending regulations on dual-use nuclear technology will prevent nuclear terrorism.|0.48|-0.13884416222572327
japanese prime minister junichiro koizumi said the shift of the rods was proactive. |in 2002 japanese prime minister junichiro koizumi attended an summit in north korea with north korean leader kim jong il.|0.24|-1.1623690128326416
the opposition japanese communist party was against the new law and feared it would lead to a stronger military. |the opposition japanese communist party was against the bill proposing the new law.|0.64|-0.6167991757392883
some asean officials stated such standardization would be difficult due to different countries' political systems. |some officials stated the task would be difficult for asean members because of varied legal and political systems.|0.72|0.36346474289894104
iraq has been lobbying for the security council to stop using the country's oil revenue to pay compensation to victims of the 1991 gulf war and the salaries of the united nations monitoring, verification and inspection commission inspectors and to have all money remaining in the united nation's oil-for-food accounts transferred to the government's development fund. |iraq's new leaders have been lobbying for the united nations security council to stop using the iraq's oil revenue to pay the salaries of the inspectors and to have all money remaining in the united nation's oil-for-food account transferred to the iraqi government.|0.8|-0.046913016587495804
a key european arms control treaty must be maintained. |the cfe treaty is a key european arms control treaty.|0.44|-0.32093286514282227
the golden triangle region was 1 of the world's biggest producers of opium. |helmand province is the world's largest producer of opium.|0.52|-0.12795132398605347
the united states dismissed the action as nuclear blackmail. |the united states said it would stand up to nuclear blackmail and has ruled out negotiations.|0.44|0.07514454424381256
the meeting was 3 days long. |the meetings lasted 2 days.|0.5599999999999999|0.5552555918693542
the ministers from china, laos, india, myanmar and thailand will also address crop substitution initiatives for impoverished ethnic minorities who still rely on opium cultivation. |the ministers from china, laos, india, myanmar and thailand will discuss how to find markets for goods produced under crop substitution and other related programs such as eco-tourism and handicraft manufacturing.|0.72|-0.13923177123069763
china is a nuclear power and member of the u.n. security council. |china is a permanent member of the un security|0.6|-0.8314788937568665
north korean officials are suspected of building nuclear weapons. |north korea is currently in the process of dismantling its nuclear weapons program.|0.4|-0.2186746597290039
australian television reporter peter lloyd faces 3 new drug charges in singapore. |according to court documents -- on 25 july australian television reporter peter lloyd faced 3 new drug charges in singapore.|0.6799999999999999|0.167520210146904
president vladimir putin signed a decree suspending russia's participation in the conventional forces in europe treaty. |russian president vladimir putin signed a decree suspending russia's participation in the conventional forces in europe treaty due to circumstances that affect the security of the russian federation and require immediate measure.|0.6|-0.05938628688454628
the extradition conditions stipulate that the tunisian can only be prosecuted for the single charge of falsifying documents that italian authorities can provide sufficient evidence to prosecute. |spokesman for the swiss justice ministry folco galli stated that the extradition conditions stipulate that mejri can only be prosecuted on a single charge of falsifying documents for which italian authorities could provide sufficient evidence to prosecute.|0.52|0.017826642841100693
the attacks are believed to have come from russian administration ip addresses in response to the relocation of a soviet statue in estonia. |the attacks occurred after a dispute between the governments of russia and estonia over the relocation of a soviet war memorial.|0.6|-0.14198333024978638
india and pakistan remain outside the treaty. |israel remains outside the treaty.|0.4|-0.466286301612854
china is a member of the ballistic missile club. |russia is a member of the quartet on the middle east.|0.0|-1.0754358768463135
russia may pull out of the treaty if the us and other nato allies refuse to ratify the amended version. |warned that russia would withdraw from the treaty if western nations refuse to ratify its amended version.|0.8800000000000001|0.06778138875961304
this is particularly true in the poorest countries. |this was particularly after ethiopia withdraws its forces.|0.08|-0.7120215892791748
iran has noticeably increased the number of executions in recent months as officials enforce a campaign aimed at promoting virtue and boosting security in |iranian officials have increased executions in 2007 as officials enforce a campaign purportedly aimed at promoting virtue and boosting security in society.|0.72|0.30780476331710815
a statement issued by the official spa news agency stated that-- al-dosari was convicted of drug trafficking. |the rapist was identified as hossein safarlou and had also been convicted of drug trafficking.|0.12|-0.7757593989372253
both tajikistan and uzbekistan share a border with afghanistan and have experienced raids by taliban-backed islamic militants in recent years. |neighboring kyrgyzstan has also experienced raids by taliban-backed islamic militants in recent years.|0.36|0.22787663340568542
russia said the system is a clear threat to russian security. |it is a serious threat to international security.|0.36|-0.11236411333084106
the gang engaged in illegal activities including racketeering, blackmail, arms smuggling, cigarette smuggling and money laundering and allegedly used proceeds to fund terrorist groups in chechnya. |the dans stated the gang engaged in illegal activities including racketeering, blackmail, arms smuggling, cigarette smuggling and money laundering.|0.6|-0.13682979345321655
at the state scientific center of applied microbiology there is every kind of deadly bacteria that was studied for use in the secret biological weapons program of the soviet union. |the state scientific center of applied microbiology has been working with western scientists to convert the complex into a biomedical manufacturing site.|0.6799999999999999|-0.9551377296447754
the international atomic energy agency has no access to people, documents, sites. |the international atomic energy agency is based in|0.24|-1.11581289768219
the book states that the drug conveys a completely positive image. |the official stated that this was a complete technology transfer.|0.0|-0.5982388854026794
40 inmates are serving sentences for murder. |105 inmates are serving sentences for drug trafficking.|0.2799999999999999|-0.004974011331796646
russia is fulfilling obligations and decreasing forces. |russia's suspension of obligations under the cfe treaty is temporary.|0.4|-0.7018636465072632
executive director of the arms control association in washington daryl kimball stated that-- the iaea report is 1 in a series of bad signs. |executive director of the arms control association in washington daryl kimball stated the israeli document could affect the debate over india.|0.72|-0.7922932505607605
the cfe is 1 of several issues negatively impacting russia's relations with the united states and europe. |the treaty is one of several issues causing tense relations between the governments of russia and the u.s. and europe.|0.8|-0.0866299420595169
korobeynichev's laboratory worked with the u.s. lawrence livermore national laboratory. |korobeynichev's laboratory worked with other scientific institutes.|0.64|-0.5896920561790466
lugar and nunn are senators. |lugar and nunn awarded the prime minister a medal.|0.36|-0.8303431272506714
officials state that decision about the treaty will depend on u.s. action on its plans to deploy missile defense systems in poland and the czech republic. |russian military officials stated the decision would depend on whether the united states proceeds with its plan to deploy missile defense components in poland and the czech republic.|0.8|0.23587751388549805
signing of the agreement is a peripheral issue of the meeting of chiefs of defense staff from the 26 ally countries of nato. |the agreement was signed during a regular meeting of chiefs of defense staff from the 26 nato allies.|0.6|-0.06734538078308105
in early may 2002 officials from the philippines, malaysia and indonesia signed an anti-terrorism agreement to share airline passenger lists and other intelligence. |in early may 2002 the philippines, malaysia and indonesia signed an agreement to share terrorism intelligence.|0.72|0.2094602882862091
after the first meeting between leaders of the european union and leaders from albania, bosnia and herzegowina, croatia, macedonia and serbia and montenegro, leaders from the western balkan countries pledge to diminish organized crime and corruption in the balkans to meet requirements of european union membership. |leaders from albania, bosnia and herzegowina, croatia, macedonia and serbia and montenegro met for the first time with european union leaders to pursue joining the european union.|0.64|-0.4364033043384552
the resolution requires all 192 united nations member states to adopt laws to prevent terrorists, black marketeers and other non-state actors from manufacturing, acquiring or trafficking in nuclear, biological or chemical weapons or the materials to make them. |resolution 1540 requires all countries to adopt laws to prevent non-state actors from manufacturing, acquiring or trafficking in nuclear, biological or chemical weapons, the materials to make them, and the missiles and other systems to deliver them.|0.72|0.05932061746716499
the international atomic energy association stated that jordan has agreed to the additional measures. |international atomic energy association is the united nations watchdog.|0.4|-1.0920480489730835
there is much concern over the drug. |there is much work to be done.|0.08|-0.622581422328949
the amnesty international report suggested that-- belgium begin immediate talks with india to prevent future sales of the alh, components or military technology to myanmar. |the report urged belgium to begin immediate talks with india in order to prevent future weapons sale to myanmar.|0.6|-0.22277075052261353
capital offenses in iran include murder, rape, armed robbery, apostasy, blasphemy, serious drug trafficking, repeated sodomy, adultery, prostitution, treason and espionage. |capital offenses in iran include murder, rape, armed robbery, serious drug trafficking and adultery.|0.6|0.2451828122138977
saudi arabia is an absolute monarchy that has taken steps towards reform. |saudi arabia is an absolute monarchy and has a consultative council appointed by the government.|0.6799999999999999|-0.2671657204627991
the spokesman said there will be an exchange of opinions on topical international and regional matters based on a joint working relationship at the heart of the u.n. kamynin said russia recognizes the participation of libya in the work of the u.n. security council. |kamynin said there will be an exchange of opinions on topical international and regional matters based on a joint working relationship at the heart of the un.|0.6|-0.4913371801376343
shalgam's visit to london is the first by a libyan foreign minister since 1969. |a visit to libya by the russian foreign minister was announced.|0.52|-0.6001717448234558
indian and pakistani governments nearly engaged in a fourth conflict in 1999. |indian and pakistani governments each conducted nuclear tests in may 1998.|0.36|-0.4546933174133301
iguaran stated that the detainees will be accused of homicide, criminal collaboration, kidnappings and the funding of terrorism. |iguaran stated that the detainees were also involved in the murders of police members of an anti-kidnapping group.|0.76|-0.0741364061832428
3 suspected extremists were released on bail. |1 suspected extremist was provisionally released without bail.|0.48|0.28282853960990906
6 czech hospital employees are charged with human organ trafficking. |the accused will be charged with international drug trafficking.|0.16|-0.7139186263084412
this further aggravated the situation. |north korea should not act further to aggravate the situation.|0.4|-0.8691190481185913
Drug lord captured by marines in Mexico|Suspected drug lord known as ‘El Taliban’ held in Mexico|0.52|-0.6779317259788513
SC dismisses govt's review plea in Vodafone tax case|SC dismisses govt's review petition on Vodafone tax verdict|0.8800000000000001|0.4074651598930359
Explosion hits oil pipeline in Syria's Homs|Explosion hits pipeline as Assad attacks cities|0.52|-0.0021828152239322662
NATO Soldier Killed In Afghan Attack|NATO soldier killed in S. Afghanistan|0.76|0.39068830013275146
Castro celebrates 86th birthday Monday|Fidel Castro celebrates 86th birthday|0.8400000000000001|-0.21121475100517273
Israel ex-spy warns against 'messianic' Iran war|Israeli ex-spy boss: no trust in leadership over Iran – video|0.6|-0.5171278715133667
Eye Opener: Supreme Court rules on Arizona immigration law|U.S. Supreme Court issues split ruling on Arizona immigration law|0.76|-0.6848140358924866
NATO traces path out of Afghanistan|NATO Leaders Commit to Afghanistan Transition|0.64|-0.4786415994167328
Syria says suicide bomber kills 10 in Damascus|Damascus 'suicide bombing' kills 10|0.8|0.1029893159866333
Sachin Tendulkar says I'm not God, I'm Sachin|Sachin Tendulkar scores cricket's first 100th century|0.16|-1.5210039615631104
Australian PM Gillard set to win leadership challenge|Australian PM defiant under pressure over leadership|0.48|-0.8000085353851318
Obama backs Philippines over South China Sea|Obama says clear rules needed to calm South China Sea|0.48|-1.0445475578308105
Teenager in China kills 8, wounds 5 in knife attack|Teenager kills 8 in knife attack|0.64|-0.23555311560630798
Syrian rebels move command from Turkey to Syria|Free Syrian Army moves headquarters from Turkey to Syria|0.76|0.3799038231372833
Knesset speaker: Obama reelection bad for Israel|7 states sue over Obama administration's birth control rule|0.08|-1.5345876216888428
Greece bond exchange the largest debt restructuring in history|Greece secures biggest debt deal in history|0.5599999999999999|0.089931920170784
Putin 'Wins Russian Presidential Election'|Polls open in Russian presidential election|0.2|-0.8802441954612732
Indian finance minister quits to run for president|Julian Assange Plans to Run for Australian Senate|0.04|-1.2026253938674927
Jerry Sandusky found guilty in child sex abuse trial|Sandusky found guilty in child sex abuse trial|0.76|0.478990375995636
Three Tibetans self-immolate in western China: report|7 Tibetans self-immolate in China|0.48|-0.1261066347360611
White House in damage control over Obama Supreme Court remarks|Fact check: Obama's Supreme Court remarks|0.72|-0.7760982513427734
Annan warns talks of Syria risks|Putin, Annan meet on Syria crisis|0.4|-0.4982278645038605
Quartet calls on Israelis, Palestinians to end irritants|Occupation to confiscate 30 dunums of Palestinian land in Deir Estia|0.2799999999999999|-1.3900232315063477
Saudis to permit women to compete in Olympics|Saudi Women Allowed To Compete At Olympics|0.96|0.35637205839157104
Nigeria university mass attacked by gunmen|Nigeria: University Bombed in North|0.44|-0.11788317561149597
China's Cabinet promises to boost economy|China's Wen promises job creation|0.64|-0.3210116922855377
Tropical Storm Isaac boosts jobless claims|Tropical Storm Joyce forms, stays in open Atlantic|0.2|-1.1449840068817139
Freddie Starr Arrested In Savile Abuse Probe|Third man arrested in Savile sex abuse probe|0.64|-0.8710054755210876
Romney announces Paul Ryan as running mate|Romney names Ryan as running mate|1.0|0.5645401477813721
Stocks rise early after Greek deal, then flatten|Stocks edge higher after Greek debt deal|0.72|-0.5777170062065125
Suicide bombing rocks elite Yemen military camp|Suicide bombers attack Yemen military posts|0.8|-0.20369303226470947
NATO: 2 International Troops Killed in Afghanistan|Three NATO troops killed in one day in Afghanistan|0.44|-0.06262609362602234
Moscow protesters demand Vladimir Putin's resignation|Moscow protest against Vladimir Putin smaller and quieter|0.36|-0.39913055300712585
French election turnout higher than expected|French presidential election: first round - live updates|0.2|-0.6433003544807434
Australia to establish the world's largest marine reserve|Australia creates world's largest marine reserves|0.8800000000000001|0.49487847089767456
Two U.S. soldiers shot, killed by Afghan soldier|Two British soldiers killed by Afghan policeman|0.32|0.14890222251415253
Italy soldiers die in Afghanistan|Two UK Soldiers Killed In Afghanistan|0.2799999999999999|-0.41506528854370117
Abbas to lead Palestinian unity government|Abbas proposed as PM in interim unity government|0.8|-0.2722671329975128
Egypt’s Coptic Church Names New Pope|Egypt's Coptic Church Prepares to Choose Pope|0.5599999999999999|0.18807993829250336
Malawi Officially Confirms President's Death|Malawi confirms President Mutharika's death|0.72|0.4050990343093872
Mali's Tuareg rebels declare independence|Mali rebels declare independent 'Azawad'|0.76|0.109345942735672
Lance Armstrong stripped of Tour de France titles|Lance Armstrong plots strategy after loss of titles|0.2799999999999999|-0.5350793600082397
Egypt votes on final day of presidential election|Polls open in France for presidential election|0.2|-0.7188654541969299
Is Madeleine McCann Still Alive?|Reopen Madeleine case, police urge|0.12|-1.3093416690826416
Aussie surfers find stricken asylum seekers|Mayday: fears for asylum seekers|0.2799999999999999|-1.2051727771759033
ISAF: 4 coalition troops killed in attack involving Afghan police|"NATO says four troops killed in ""insider"" attack in Afghan south"|0.6|-0.1790589690208435
UN Security Council unanimous vote on Syria|UN Security Council to vote on up to 300 Syria monitors|0.64|-0.19518251717090607
Gunman kills 6 in shooting at Wisconsin Sikh temple|Gunman kills six in shooting at Sikh temple in Wisconsin|1.0|0.6972100734710693
Audi to buy motorcycle maker Ducati|Probe into motor insurance market|0.12|-1.4587323665618896
China news agency: Still hope for Syria peace|China state news agency: There's still hope for Syria peace|0.8400000000000001|0.5233762860298157
22 dead in suicide attack on Yemen police academy|AU forces intensify attack on Somali rebels|0.08|-1.080947995185852
South Korea Orders Immediate Shutdown of 2 Nuclear Reactors|South Korea to boost nuclear power?|0.24|-0.48831677436828613
US, allies to set demands for Iran nuclear talks|'Iran won't accept pre-conditions to nuclear talks'|0.32|-0.787341296672821
AOL says to sell 800 patents to Microsoft for $1.0 bn|AOL to sell 800 patents to Microsoft for $1 billion|0.96|0.3215048909187317
Thousands of troops to march for Jubilee|Thousands flock to Amsterdam for Queen's Day|0.24|-0.6979275941848755
Middle East: Israel: Hamas Leader Convicted|Middle East: Iraq: 17 Prisoners Escape in Kirkuk|0.16|-1.0244547128677368
Navy Jet Crashes Into Apartment Building|US Navy Jet Crashes into Apartment Block|0.8400000000000001|0.4621508717536926
Woman dies after abortion refusal|Woman dies after cliff collapses in Dorset|0.12|-1.0253643989562988
U.S. and Turkey weigh no-fly zones for Syria|U.S. and Turkey Tighten Coordination on Syria|0.44|-0.8166279196739197
Death toll rises to 236 after Brazzaville blasts|Rep. of Congo: 236 Dead After Arms Depot Blasts|0.72|-0.28001338243484497
I'll Have Another retired to stud|I'll Have Another wins Preakness|0.2|-0.8220248818397522
Syria journalists rescue bid fails|Journalists smuggled out of Homs|0.12|-0.8137729167938232
New sex claim hits Secret Service|New rules for US Secret Service|0.36|-1.3782262802124023
Rimsha Masih released on bail|Mandela released from hospital|0.0|-0.789587676525116
1 person killed in sectarian clashes in Lebanon|180 killed in Iran earthquake|0.0|-0.21699877083301544
Gains in financial stocks push up European equities|British Christians take complaints to European court|0.0|-1.278772234916687
Turkey Raises Alarm Over Syrian Refugees|Turkey seeks to relocate some Syrian refugees|0.32|-0.16276583075523376
Suspected al-Qaeda financier arrested in France|Three al Qaeda suspects arrested in Spain|0.32|-0.2662821412086487
No damage, tsunami after 6.6 quake hits off Indonesia's Sumatra|5.9 quake hits Indonesia s Sumatra: USGS|0.32|-0.5124981999397278
Israeli air strikes kill 16 in Gaza|Israel air strikes kill 4 in Gaza; death toll now at 38|0.44|0.1288875937461853
18 killed, 108 wounded in wave of bombings in Iraq|9 killed, 31 wounded in car bombs in Iraq's Kirkuk|0.2799999999999999|0.13171280920505524
Palestinian prisoner ending hunger strike after deal|Israel to free Palestinian hunger striker|0.4|-0.5473615527153015
Hezbollah confirms it sent drone downed over Israel|Hezbollah says it sent drone over Israel|0.6799999999999999|0.5482297539710999
Rebel fighters 'capture' Syrian soldiers|Free Syrian Army captures Syrian officers|0.64|-0.07692776620388031
Colorado shooting suspect was under psychiatrist's care|Doctor treating Aurora shooting suspect had medical reprimand|0.48|-0.4267285168170929
6.6 quake rocks Indonesia's Papua: USGS|6.6 quake rocks Indonesia's Papua: US Geological Survey|0.96|0.215814009308815
What time is Andy Murray v Roger Federer in the Wimbledon men's final? All you need to know about the big game|What time is the Paralympic Opening Ceremony? Everything you need to know about the big curtain-raiser|0.08|-1.0458570718765259
New Jersey School Bans Hugging|US school bans hugging|0.72|0.12538625299930573
Iran (Islamic Republic of): Iran steps up relief efforts after quakes kill 227|Iran steps up relief efforts after quakes kill 227|0.92|0.3966577351093292
Tsunami warning issued for southern Alaska|Tsunami warning after Canada quake|0.48|-0.685526430606842
'No Evidence' In Afghanistan Massacre Case|US toll in Afghanistan hits 2,000|0.16|-1.4399911165237427
Cash-rich Apple to pay dividend, buy back shares|Apple to pay $2.65/share dividend, buy back $10B stock|0.76|-0.3158174455165863
Two reported dead in shooting at Empire State Building in NY|2 dead in shooting outside Empire State Building|0.92|0.232724130153656
Australian unemployment up to 5.1 percent|French unemployment rate rises to 10 percent|0.2|-0.3701614737510681
Shares Move Higher on Wall Street|Sandy strengthens as nears coast; Wall Street shut|0.08|-1.0432010889053345
Halliburton 1Q income rises 23 pct|Halliburton Q1 profits rise on strong North America sales|0.52|-0.490512490272522
4 killed in shrine bombing in northwest Pakistan|12 killed in U.S. drone strike in NW Pakistan|0.16|0.12652751803398132
China stocks close mixed Friday|China stocks open lower Friday|0.32|0.3169596791267395
India bans bulk texts after riots|Tunisia lifts curfew after riots|0.16|-0.9208962917327881
UN monitors yet to reach site of Syrian 'massacre' – video|UN monitors shot at on way to Syrian massacre site|0.48|-0.5309670567512512
Yorkshire soldier killed in Afghan bomb blast|Soldier killed in Afghanistan blast|0.72|-0.2545788884162903
Radical Islamists in Mali enlist new militia|Local Militia Bolsters Islamist Militants in Mali|0.75|0.03452945873141289
Olympics Opening Ceremony A Hit Around Globe|Opening ceremony gives Olympics a rocking start|0.8400000000000001|-0.7523611187934875
Man killed in French terror raid|Man dies in French 'anti-terror operation'|0.96|0.34842434525489807
Capello quits as England manager|Capello resigns as England manager|1.0|0.9834906458854675
One dead in Ohio school shooting|1 dead, 4 wounded in Ohio school shooting|0.64|0.3722671866416931
2 Palestinians killed in Israeli airstrikes|Four Palestinians killed in IAF strike|0.48|-0.1537477672100067
Pakistan condemns U.S. drone strikes|Pakistan convoy heads to protest US drone strikes|0.64|0.23495244979858398
Massive Hurricane Sandy bears down on U.S. East Coast|Hurricane Sandy gains speed, batters US east coast|0.8|0.11997734010219574
Sarkozy to File Complaint in Gadhafi Funding Claim|Sarkozy to sue after Gaddafi cash claim bursts into campaign|0.72|-0.4868922233581543
The Note's Must Reads for Wednesday July 4, 2012|The Note's Must-Reads for Wednesday, May 30, 2012|0.4|0.5667194724082947
'Iran will attack Tel Aviv if Israel strikes'|Senior cleric: Iran will attack Tel Aviv if Israel strikes|0.8800000000000001|0.2543281316757202
Gusmao consolidates power in East Timor elections|Supreme Court possibilities if Romney wins election|0.0|-1.2228246927261353
Pena Nieto wins Mexico presidential vote: exit polls|Poll: Putin to win Russia presidential vote|0.12|-1.1459344625473022
Syria tells Russia some troops have pulled out of Homs|Syria says troops have begun pullout – video|0.6799999999999999|-0.31967657804489136
Nigeria plane crash: No survivors|4 Chinese among Nigeria plane crash victims|0.52|-0.5275670886039734
Explosion at Venezuela Refinery Kills at Least 39|Venezuela mourns oil refinery blast deaths|0.5599999999999999|-0.3912051320075989
Strong earthquake hits Mexico|Strong earthquake strikes near Acapulco|0.72|0.19132472574710846
Russia, China veto UN resolution on Syria killings|Russia, China in double veto of UN Syria resolution|0.76|0.05696461722254753
Pakistani plane crashes with 127 on board|Pakistani Plane Crashes With 130 People On Board|0.52|0.7877503633499146
UN security council orders global sanctions against Haqqani network in Afghanistan|UN orders global sanctions against Haqqani network|0.8800000000000001|0.3465381860733032
Erdogan and Putin talked in raised voice|Foreign militants killed in Somalia in strike on car|0.0|-1.4626941680908203
Saudi Arabia arrests suspected militants with al-Qaeda links|Saudi Arabia arrests suspected militants, state media reports|0.8|-0.08972743153572083
Hurricane Sandy Closes in on US East Coast|Hurricane Sandy takes aim at US East Coast|0.96|-0.07734930515289307
Chicago teachers strike: Vacations for students, for good or ill|Chicago teacher strike poses test for unions|0.44|-1.2102750539779663
Panetta says Afghanistan role to shift from combat in 2013|Panetta: Afghanistan Tops NATO Conference Topics|0.32|-1.260385274887085
Four men admit London Stock Exchange bomb plot|Four men admit London bombs plot|0.8|0.1943816989660263
Israel threatens action against Gaza aid ship|Israel attacks in Gaza Strip after rocket fire|0.32|-0.5011552572250366
Bodies Found at Russian Jet Crash in Indonesia|12 bodies found at Russian jet crash in Indonesia|0.76|0.4697823226451874
Syria urges refugees to return|Syria's tenuous truce takes hold|0.2|-0.5686471462249756
US soldier kills up to 16 civilians in Afghanistan|US soldier kills up to 16 Afghan civilians in shooting spree|0.8400000000000001|0.25532403588294983
