s1|s2|sts_score|bleurt_score
A white bird flying up onto a tree.|A white cat laying on a sheet.|0.24|-0.3451109230518341
A woman at the dining table with wine, beer, and lemons.|Four women and two men sit at a long table in a restaurant.|0.2799999999999999|-1.0027728080749512
A laptop computer and a computer monitor.|A laptop and a PC at a workstation.|0.52|0.2609701454639435
A white cat laying on an office chair.|A white cat laying on a sheet.|0.48|0.016836192458868027
A small yellow boat sitting on a tropical beach.|A small girl sits on a stone ledge near a white flowering plant.|0.0|-1.5288097858428955
Two women are sheering a white sheep inside of a wooden building.|Two women shearing a white sheep in a wooden stall.|0.8|-0.616924524307251
A man with glasses and two plastic bottles in the foreground.|A man talking with two water bottles sitting in front of him.|0.6|-0.2903558611869812
A close-up of a brown horse.|A close-up of a horse.|0.8|-0.08975253999233246
An office with multiple desks and green walls.|Small office space with bright green walls.|0.8|-0.04474140331149101
A woman leading a white horse.|A man in a tux on a white horse.|0.4|-0.3878762722015381
A man on a motorcycle performing a wheelie.|Motorcyclist performing a wheelie next to a car.|0.8|-0.09671354293823242
Left side of a silver train engine.|A close-up of a black train engine.|0.44|-0.6146877408027649
Blue couch and twin bed in a living room.|A leather couch and wooden table in a living room.|0.44|-0.6378690600395203
A white bicycle stands on a floor.|Old style bicycle parked on floor.|0.6799999999999999|-0.2865813672542572
A bird eating from a bird feeder.|A yellow bird eating fruit on a bird feeder.|0.64|-0.0061147697269916534
Black bird sitting on a concrete slab.|Black bird standing on concrete.|0.8|0.778211772441864
Dark colored dog standing in grassy field.|A grey dog standing in a grassy field.|0.64|0.21711263060569763
A young blonde girl wearing a smile and a bicycle helmet.|A young girl wearing a bike helmet with a bicycle in the background.|0.76|-0.6444213390350342
Two brown horses standing in grassy field.|Brown horse standing in middle of grassy field.|0.6|0.06337340176105499
Boy lying on couch with small white dog.|A small boy laying on a sofa with a dog.|0.8|-0.3348349332809448
A woman is laying down on the floor and holding a baby up above her.|A man is laying on the floor holding a baby up above him.|0.44|0.08328820765018463
A grey house with a red door.|House with a red door.|0.6799999999999999|-0.045839834958314896
A woman with a white horse.|A woman leading a white horse.|0.76|0.5295584201812744
Depressed woman sitting on couch.|Older woman holding newborn baby.|0.0|-1.1258201599121094
An elderly woman catches a ride on the back of the bicycle.|The boats are on the water located in front of the mountain.|0.0|-1.3453707695007324
The brown and white cows are eating in the trough.|Brown and white cows are eating from a trough.|0.96|0.5391346216201782
"A young woman with outstretched arms stands in front of a ""Going Places"" bus."|TThe girl is standing in front of the open door of the bus.|0.6|-0.3247368335723877
Black and white cow standing in grassy field.|A black and white photo of a man standing next to a bus.|0.16|-1.3515489101409912
A group of people having a meal outside.|A group of people eat at a table outside.|0.8400000000000001|-0.09569886326789856
Two cats sitting together on the sofa looking out the window.|Two cats sit on the back of a couch looking out the window.|0.8400000000000001|0.29560205340385437
A man sitting on a bench looking at a dog on a leash sitting on sidewalk.|A women holds a small baby while sitting on a sofa.|0.0|-1.4179751873016357
A blue scooter parked on a sidewalk.|A blue moped parked on the sidewalk.|0.8400000000000001|0.5315585136413574
Two gray dogs run together over the green grass.|Two grey dogs running in green grass.|0.92|0.22283154726028442
Two dogs are running in a grassy field|Two dogs running through a grassy field.|1.0|0.48577654361724854
The couple is sitting near the water in lawn chairs.|The boy hops from one picnic table to the other in the park.|0.0|-0.7789281010627747
German Shephard jumping through black hoop while people watch|A dog jumps through a hoop.|0.64|-1.42011559009552
A group of people standing in the street|A woman addressing a diverse group of people standing in the street.|0.52|-0.2858794033527374
A dog runs on brown grass.|A wet dog runs through the yellow grass holding a tennis ball.|0.44|-0.6290355324745178
The man and two young boys jump on a trampoline.|A man and two boys jump on a trampoline.|0.92|0.6670582294464111
A man eating an apple, sitting in public.|A man sits in a public place eating an apple.|1.0|0.20161215960979462
two young girls hug each other in the grass.|two young girls holding each other on the grassy ground|0.92|0.28592029213905334
Two white dogs are walking through deep white snow.|Two white dogs walk through a huge bank of mountain snow.|0.92|0.30366185307502747
Four girls in swimsuits are playing volleyball at the beach.|Four women in bikinis are playing volleyball on the beach.|0.96|0.6613579392433167
Kids playing ball in the park.|Two dogs playing by the shore.|0.12|-0.7714898586273193
A man in a dress suit is riding a bike down the paved road.|A man is using a large pole to remove letters from a sign.|0.04|-1.2015362977981567
A black and white dog is running in a grassy garden surrounded by a white fence.|A black and white dog is jumping over a hurdle.|0.44|-0.34948012232780457
The group of hikers is resting in front of a mountain.|Several hikers rest with their gear in front of a mountain.|0.96|0.17606860399246216
Two girls in blue and teal dresses and large hats are standing next to a large tree trunk.|A woman, a little boy, and a tiny baby are standing in front of a cow statue.|0.24|-0.8632068634033203
A woman is sitting up asleep with her head resting on her hand.|A man who is resting his head on his hand.|0.44|-0.4632532596588135
A young boy jumping into a lake.|The boy is jumping into a lake.|0.92|0.09738732874393463
A black dog is chasing two birds on the shore of the ocean.|A dog is running along the beach beside the ocean.|0.52|-0.39460045099258423
A man and a woman on a bench.|A man and woman sit on a park bench.|0.72|0.03281855210661888
The brown dog is laying down on a blue sheet.|A brown dog and two black dogs in an overgrown grassy field.|0.16|-1.4831032752990723
Two dogs fighting in the snow.|Two dogs standing in the snow.|0.48|0.3099532127380371
The man and two young boys jump on a trampoline.|A man and two boys are bouncing on a trampoline.|0.96|0.22712722420692444
A man practicing boxing|A man practices boxing|1.0|0.6644956469535828
The girl with the blue bucket splashes beneath the pier.|The girl in the ski jacket is walking near the buildings.|0.08|-1.4565906524658203
A group of people stand in the sand looking out at the water.|A group of people are standing on the beach in front of some boats.|0.64|0.22325995564460754
A black dog is running after a white dog in the snow.|Black dog chasing brown dog through snow|0.36|-0.3541502058506012
A small white dog running across a lawn.|A small white dog running|0.64|0.19028852880001068
The white and brown dog is running quickly through the grass.|The big white dog is running in the grass.|0.6799999999999999|0.24346217513084412
A black dog is running in the grass.|The black dog is running through the grass.|0.96|0.7273540496826172
A black and white dog swimming in clear water.|A small black and white dog is swimming in water.|0.8400000000000001|-0.015408340841531754
Black and white dog running through water.|A black and white dog is running through grass.|0.52|-0.7081257104873657
two dogs running in the snow|A dog laying in the snow.|0.44|-0.06897050142288208
A golden dog is running through the snow.|A pack of sled dogs pulling a sled through a town.|0.2799999999999999|-1.0030397176742554
A skateboarder on a city street.|A skateboarder in the air at a big, outdoor ramp.|0.52|-0.39247313141822815
A girl bounces in a bounce house.|A girl dances like a man in costume|0.24|-1.13163161277771
A brown and white dog is catching a tennis ball while standing on its hind legs.|the brown and white dog is carrying a stick in his mouth.|0.36|-0.7633009552955627
a wet black dog with a red collar is in the river|A black dog with a red collar wading through the water.|0.8|-0.0697992593050003
Two people are walking by the ocean.|Two men in fleeces and hats looking at the camera.|0.08|-1.0746511220932007
Two little girls in pink are dancing.|Two ladies jogging on a path near the waterfront.|0.0|-1.2027440071105957
A woman in jeans plays a video game in front of a large screen.|A man and a woman are posing for a photograph in front of a yellow flower-bed.|0.08|-1.2409515380859375
Two people walking along the shore at sunset.|Two people walking along the beach at sunset towarn a group of people.|0.6|-0.0343257375061512
A black dog is running through the snow.|The black and brown dog is running through the snow.|0.8|0.4203914999961853
A woman in a pink bikini is laying on a deck lounge chair that is covered with a pink towel.|A woman in a white shirt and black skirt on a tennis court.|0.2799999999999999|-0.8450561165809631
Three people stand in an outdoor glass structure.|A girl stands high on an obstacle course platform.|0.08|-0.9234229922294617
A group of people are at a convention waving American flags.|A crowd of people at an outdoor event|0.48|-0.6575357913970947
A boy skateboards down the railing of some graffiti stairs|A skateboarder is jumping over an obstacle in front of a white house.|0.5599999999999999|-0.7558481097221375
A white dog is running through the water at a beach|A white dog is running through the water onto the shore.|0.92|0.34053781628608704
A man and woman blow bubbles.|A man and a woman in glasses blow bubbles.|0.8400000000000001|0.22570708394050598
a skateboard performs a trick off a quarter pipe.|A skateboarder attempts to do a trick over a homemade ramp.|0.64|-0.7378247380256653
A woman and a man are amused by headphones.|A man and a woman resting after exercise.|0.24|-1.418471097946167
Two girls walking in the ocean.|two girls walking in the street|0.36|-0.4173734486103058
Boat sails in rough water.|A man is kayaking in rough waters.|0.52|-0.8356214165687561
Three dogs are playing in the white snow.|Two dogs are playing in the grass.|0.32|-0.3894992768764496
A man in red swim trunks playing volleyball.|A man and woman sitting on a motorcycle.|0.0|-0.8980796933174133
Two people in snowsuits laying in the snow making snow angels|Two children lying in the snow making snow angels|0.76|0.05684935674071312
A little blonde girl is standing in front of a water fountain.|A young girl standing in front of a fountain|0.8|0.2259940207004547
A boy riding on a swing.|A young boy riding in a swing.|0.96|0.6742057204246521
A black dog running through the snow.|A black dog runs through the water.|0.48|-0.8233093619346619
A black dog walking beside a pool.|A black dog is walking along the side of a pool.|1.0|0.2513883709907532
The man is wearing a black shirt and hat and smiling.|A man is lifting a little girl above his head.|0.0|-1.2914012670516968
A man and a woman are riding bikes on a street.|A man and woman are riding bicycles across a junction in the city.|0.72|0.3149154782295227
Two dogs in the snow|Two dogs play in the grass.|0.48|-1.0300300121307373
Three dogs playing in the snow.|Three dogs run in the snow.|0.8400000000000001|-0.21712471544742584
The boy in the orange shirt is throwing the ball.|The black and white muzzled dog is leaping above the grass.|0.04|-1.4216351509094238
Several people are sitting around a fire at night.|A group of people sit around a blazing fire at night.|0.8400000000000001|0.5645243525505066
Two dogs fighting in the snow.|Two dogs play in the snow.|0.64|-0.22521139681339264
A group of people are in the water.|A group of people ride in a race|0.12|-0.8509496450424194
Two dogs are sniffing something in the rocks.|Two dogs running down a path in the woods.|0.32|-0.76591956615448
A black dog lays in the sand.|Kids play in the water|0.0|-1.4311010837554932
A man dressed in black wearing a hat and glasses in front of a red wall.|A woman in a white shirt standing in front of a brick wall.|0.2799999999999999|-0.283990740776062
A man helps a boy ride a bike.|The man helps the boy ride a bike.|0.96|0.5046674609184265
The two dogs are playing fetch in the snow.|The dogs play in the snow.|0.8|-0.305929034948349
Two dogs are playing on the beach together.|Two black dogs are playing in a grass.|0.6|-0.31102269887924194
Two tan and white dogs and one tan dog racing down the beach near the water.|Lady in a pink Tinkerbell jacket stands next to the railing and looks out at the water.|0.04|-1.4207193851470947
A man is riding a bicycle on a dirt path.|Two dogs running along dirt path.|0.32|-0.54593825340271
A seated young woman in a hat is reading at a coffee shop.|a woman enjoying her reading at a coffee shop|0.8800000000000001|-0.565506637096405
A black and white dog is running through the grass.|The black and white dog is running on the grass.|0.96|0.6900257468223572
A woman stands with her arms out at her sides while another takes a picture.|A man stands in a crowd holding a white object.|0.08|-0.6533862948417664
Many people are on the beach, near a building with flags flying.|A busy beach has people scattered on it watching the sky.|0.48|-0.2918962240219116
Black and white dog running through water.|A tan and white dog runs through water.|0.6|-0.4825666844844818
Three clowns in bright, multi-colored costumes.|Three women in brightly colored dresses.|0.4|-0.249486044049263
Two beige dogs play in the grass.|two tan dogs play in the grass|0.92|-0.02668071910738945
A dog and a red ball in the air.|A dog digs a hole in a yard.|0.2|-1.5801239013671875
A dog jogs through the grass.|a dog trots through the grass.|1.0|0.6420096755027771
Group of little girls and a dog standing on the road.|a group of people white water rafting in a blue raft.|0.2799999999999999|-1.172057867050171
A man in a grey suit kneels in front of a woman in a white dress.|A woman in red with a beer followed by a man in white.|0.0|-0.9572508335113525
A brown and white dog with a pink Frisbee in it's mouth is humping over a man's back.|a dog with a Frisbee in its mouth, jumps over a man.|0.6|-0.5140253305435181
A dog and cat laying down together.|Two grey dogs are carrying a stick in the water.|0.12|-1.2879903316497803
A family is playing on the beach with their dog.|A naked little girl being thrown into the air.|0.0|-1.4578654766082764
a dog runs through the long grass.|A dog lays down in the long green grass.|0.52|0.21084532141685486
A group of people are camping out on some rocks.|A group of people are standing beside a fire truck.|0.24|-0.5153612494468689
There is a black dog jumping into a swimming pool.|A black dog is leaping into a swimming pool.|1.0|0.4849253296852112
Three dogs playing in the snow while one dog wears a jacket.|Three dogs playing in the snow, with a city in the background.|0.6799999999999999|-0.4798903465270996
A group of people in boats racing towards the shore.|A group of people stand together and pose in front of a house.|0.16|-1.033225655555725
A crowd of people stand on a rural road, a field behind them, a forest in front.|A bunch of people standing next to a car with it's trunk open.|0.16|-1.0763707160949707
A Japanese swordsman jumps into the air.|A woman is getting her dog to jump in the air.|0.2|-0.933947741985321
A man wearing US flag boxer shorts is standing on a stairway.|A woman wearing a white shirt stands on the street.|0.0|-0.4445413649082184
A group of seven people are rafting in the rapids in a green boat.|A group of people are standing and sitting around on the ground at night.|0.0|-1.2823894023895264
A man with long hair is looking through a camera.|A man with sunglasses looking straight ahead.|0.4|-0.5704945921897888
The black and brown dog is playing in the yard.|The black and tan dog is chasing something he has spotted.|0.48|-0.7523596882820129
A boy is jumping into the water with a ball in his hand.|A little boy swimming underwater with a toy in his hand.|0.44|-0.18610215187072754
A person wearing scuba gear is swimming underwater water.|A person is scuba diving in very clear blue water.|0.76|0.09038108587265015
This dog is jumping through the water.|Two dogs running through the water on a beach.|0.44|-0.7409853339195251
a young girl smiling with her head upside down|A girl poses with her head upside down.|0.92|-0.06803828477859497
Two women holding checkered flags near an orange car.|Two ladies in skimpy clothes pose next to an old fashioned car.|0.5599999999999999|-0.6461524367332458
A hockey player looks intently downward.|A hockey player during a game.|0.4|-1.312719464302063
Two brown dogs chase each other in the snow.|Two brown dogs are playing with each other in the snow.|0.8400000000000001|-0.3081563115119934
Children are playing on a trampoline in the snow.|Several children and jumping on a trampoline in the snow.|0.9|-0.12122160196304321
A dog with a stick follows another dog through the water.|A four wheel drive car is driving through the mud.|0.0|-1.0812535285949707
A black and brown dog is chewing on a large stick.|A black and white dog playing in the sand.|0.36|-0.7223601937294006
Two black dogs playing in the grass.|Two dogs play in the grass.|0.8400000000000001|-0.3582763373851776
Two boys are jumping into a pool.|Two boys are in midair jumping into an inground pool.|0.8400000000000001|0.19088232517242432
A group of men walk and hang onto ropes.|A group of men play a college football game.|0.2799999999999999|-1.333293080329895
A black person in black and red is sleeping on a bench with an open black umbrella.|A man sitting up taking a nap on a park bench with an open umbrella protecting him from the sun.|0.72|-0.8691098093986511
A man with a grey beard rides his bike on the beach of the ocean.|A spotted dog stands on his hind legs to catch a ball on the beach.|0.12|-1.032428503036499
A Golden Retriever jumping off a wood porch.|A golden retriever is jumping off a wooden porch|1.0|0.3951679468154907
A man is skating down a set of stairs.|The man is skiing down a snowy hill.|0.16|-0.8424310088157654
A lady with a yellow outfit is in the air above the bed in a yellow room.|A dog with a red leash still attached chases over the grass toward a tennis ball.|0.0|-1.3109512329101562
A skier is jumping in the air over a snowfield near a mountain range.|A woman is sitting near a flower bed overlooking a tunnel.|0.0|-0.9886385798454285
The dogs are playing in the snow.|Two dogs playing on the shore.|0.36|-0.5420488715171814
A young boy in red swim trunks is jumping into a pool.|A dog is being squirted with a hose as it jumps into a paddling pool.|0.16|-0.7148317694664001
Two dogs are running on the grass in front of the trees.|A brown dog is running on the grass in front of some trees.|0.5599999999999999|0.21418125927448273
a young boy climbing on a rock wall|Five greyhounds are racing on a sand track.|0.0|-1.5421113967895508
A skateboarder jumps off the stairs.|A dog jumps off the stairs.|0.16|-0.4457492530345917
Two dogs running together and one has a duck toy in its mouth.|a black and white dog walking through the grass with a long stick in his mouth.|0.36|-0.8489363789558411
The black and white dog is running on the grass.|A black and white dog swims in blue water.|0.2799999999999999|-0.6319988369941711
A woman runs on the beach.|a dog runs across the land.|0.36|-0.6925722360610962
A golden colored dog jumps around in the grass while holding a stick in its mouth.|A black dog is running through the grass carrying something red in its mouth.|0.48|-0.1415046602487564
A white dog is playing with a ball on the beach.|A black and white dog is playing with a tan dog.|0.32|-0.6780177354812622
Woman in black dress with red accessories is walking down the street.|Woman in a black dress walking on the street.|0.76|0.06333568692207336
Two dogs approach each other in the grass.|Two dogs face off of each other on the grass.|0.96|0.32578641176223755
Our current vehicles will be in museums when everyone has their own aircraft.|The car needs to some work|0.04|-1.2133368253707886
A woman supervisor is instructing the male workers.|A woman is working as a nurse.|0.2|-0.8022344708442688
The sky has very little to no clouds.|This Lady might be ready for Rock Climbing, or just watching the Clouds, above.|0.08|-1.2779109477996826
The young boy jumps barefoot outside in the front yard.|The teen rode his bike around the people walking in the courtyard.|0.08|-0.488415002822876
There are dogs in the forest.|The dogs are alone in the forest.|0.8|-0.058531735092401505
Some cyclists stop near a sign.|Two men stop to talk near a sign outside.|0.6799999999999999|-0.2766197621822357
These cooks in the white are busy in the kitchen making dinner for their customers.|The women are preparing dinner in their kitchen.|0.6|-0.7465948462486267
A man is carrying a canoe with a dog.|A dog is carrying a man in a canoe.|0.36|0.19787943363189697
a woman watches a rap group live|An audience watches a girl dance.|0.44|-0.8562865257263184
A girl dancing on a sandy beach.|A girl is on a sandy beach.|0.72|-0.34658029675483704
The woman is drinking lemonade and watching T.V.|The man is sitting drinking coffee.|0.08|-1.1477880477905273
The young adult are cold|Asian children are playing with a dog.|0.04|-1.582669973373413
A sad man is jumping over a small stream to meet his companion on the other side.|A man is jumping over a stream to meet his companion on the other side.|0.76|0.27474647760391235
A woman is bungee jumping.|A girl is bungee jumping.|0.8400000000000001|0.5388731956481934
A clown performs for brother and sister as the rest of the party watches.|A blond-haired child performing on the trumpet in front of a house while his younger brother watches.|0.24|-0.9844779372215271
Four girls happily walk down a sidewalk.|Three young girls walk down a sidewalk.|0.6799999999999999|0.13468784093856812
a group of navy seals are singing|A group of military personnel are playing in a brass quintet.|0.48|-0.6175273656845093
A man playing the violin in the rain.|A man playing the guitar in the rain.|0.64|0.3815169334411621
The people are leaving the airplane.|The people are entering the plane.|0.44|0.48544126749038696
The dogs are chasing a cat.|The dogs are chasing a black cat.|0.8800000000000001|0.45642906427383423
the tan dog is playing with the red dog out in the snow|A yellow dog is playing in the snow.|0.52|-0.6271007657051086
a girl with vases in the background inside her house|The girl is standing as the other girl with glasses works on her hand painting.|0.04|-0.9959672093391418
A person sitting in an office takes a picture.|A woman is sitting in an office.|0.64|-0.5733701586723328
People rock jumping into water while people fish in the background.|Two people watching the water.|0.44|-1.138810634613037
A blonde woman looks for medical supplies for work in a suitcase.|The blond woman is searching for medical supplies in a suitcase.|1.0|0.30040666460990906
A boy is at school taking a test.|The boy is taking a test at school.|1.0|0.5016404986381531
An old man wearing a hat stands outside a shop door.|a man in an oversized shirt sits at a shop|0.44|-0.027611006051301956
The carriage is drawn by a horse.|A man riding on a bicycle by side of building.|0.08|-1.148558497428894
A woman looks at a duck as she walks behind it.|A woman is going on a walk with her dog.|0.2|-1.1577599048614502
Man sitting on a bench drink from a mug surrounded by rugs.|A man is sitting on one of two red benches and staring into a kiosk.|0.44|-0.9692351222038269
A small blond boy slides head first down a blue playground slide toward another blond youth.|A young boy with his hair standing up, is sliding down a blue slide|0.4|-0.2987021505832672
The four women are practicing for a upcoming match.|The women are in a play|0.24|-0.5196644067764282
man on steps|A man sits on steps.|0.8|-0.42778924107551575
There is a young girl.|There is a young boy with the woman.|0.2|-0.26481911540031433
A woman paints a picture of a large building which can be seen in the background.|A person paints a picture of a large building which can be seen in the background.|0.8400000000000001|0.5565555691719055
Two kids are playing a game of Foosball.|The kids are playing a game with each other.|0.6799999999999999|-1.0724084377288818
The man is in a deserted field.|The man is outside in the field.|0.8|0.3990682363510132
A little boy is drinking from a juice packet.|A boy is drinking from a juice packet.|0.96|0.834445595741272
A man has his skis ready for the field to get iced out|A man on a boat getting ready to pull in his net to see what he caught.|0.08|-1.320791244506836
The biker is doing dangerous stunts.|A biker is doing stunts.|0.8800000000000001|0.4837900400161743
A musician is smearing jam on his white guitar at a concert.|Trombonist playing the her instrument in a band for a parade.|0.08|-1.1496820449829102
A pair of young boys in t-shirts are hiding in the woods with one looking aghast.|Two smiling little girls playing in a fountain with other people.|0.0|-1.0734000205993652
A group of people playing soccer on a soccer field in front of a crowd.|A group of men playing soccer in a stadium full of people.|0.6|0.3804548978805542
A man is enjoying watching three asian children dance.|A man is watching three asian kids dance.|0.92|0.18145939707756042
A woman walking down the side of a highway.|A man is standing on one feet on a bridge.|0.08|-0.6301114559173584
A man calling for a taxi at the airport on a sunny day.|A man is outside on a July day.|0.2799999999999999|-0.7218946814537048
A young boy has a red fishing pole.|A young boy stands over a bridge with a fishing pole.|0.6|-0.43109795451164246
A player bounces a ball.|A player catching a ball.|0.32|-0.4883454740047455
Men competing in a contest.|Two women compete in a contest.|0.48|-0.6194607615470886
The puppy is outdoor.|A man in printed board shorts is doing a yoga pose on the beach.|0.0|-1.820223331451416
A young girl in a pink jacket is playing a board game.|A boy in a jacket playing.|0.32|-0.583073079586029
A smiling Caucasian male wearing a blue and black striped shirt it about to take a photograph.|A man in a white shirt and black pants is smiling.|0.32|-0.7238799929618835
A person is scaling a rock wall.|A person and a horse are above a fence.|0.04|-0.640835702419281
Two men are playing a game of Scrabble together.|The two women are playing a game.|0.44|-0.5542994141578674
The girl is very skilled and practices a lot.|The man is very skilled.|0.4|-0.6356393694877625
Many guards are standing in front of the starting line of a race.|Two men in business dress are standing by the side of a road.|0.08|-0.9573187232017517
A man at a farmers market.|A man is at a farmers market.|0.96|0.1683662086725235
four people walk toward a tower|Two men walk toward a dome-shaped building.|0.4|-0.13890454173088074
A little girl and boy are reading books.|An older child is playing with a doll while gazing out the window.|0.04|-0.6585075259208679
The child would like to swim.|The children want to swim.|0.76|0.5777312517166138
Men are fighting after a basketball game.|The men are playing a game of basketball.|0.44|-0.6217550039291382
People are sitting around dimly lit tables while smiling and laughing.|People are sitting on benches.|0.4|-0.23756882548332214
A dog is chasing cows.|A white dog is chasing cows.|0.8|0.49437958002090454
One football player tries to tackle a player on the opposing team.|A football player attempts a tackle.|0.92|0.03252461925148964
Three men are drying to pull a Subaru out of a ditch along a mountain road.|Two men are waiting for a ride on the side of a dirt road.|0.2799999999999999|-1.08330237865448
A woman doesn't have her arms up because she's paralyzed from the neck down|A woman is sitting on the steps because she tripped and hurt her ankle.|0.16|-0.8376681208610535
Five kids are standing in front of a tent.|People are out sitting in front of a garden.|0.12|-0.71918123960495
Female in a maroon shirt engaged in conversation with another female in a tan blazer.|A girl in a blue dress and another girl in a purple dress, both smiling.|0.24|-0.6466624140739441
Baseball players playing a game at the park.|A basketball player, playing in the home coming game.|0.32|-1.0177091360092163
They are preparing for a performance at school.|Two medical professionals in green look on at something.|0.0|-1.3454205989837646
Some smiling children are standing in front of an ocean sunset.|People walking in the dark.|0.12|-0.9789521098136902
Two fishermen try to untangle their large fishing net on the side of the road on a cloudy day.|Several men pull a fishing net up on to the beach.|0.6|-0.6855095624923706
The woman had brown hair.|The woman has gray hair.|0.48|0.6790047287940979
Black and white image of a wave crashing in the ocean.|a small black dog in the ocean with some rocks in the background|0.12|-0.8098738789558411
A lady and her daughter look through a microscope.|A girl and a lady both looking through a microscope.|0.92|0.14902269840240479
A boy does a skateboard trick on the stairs downtown.|a boy is running on the sidewalk|0.12|-1.0120545625686646
Three humans are walking a dog.|Three people are walking a dog.|0.96|0.7765762805938721
There are people out on the street.|People are out on the street.|1.0|0.8400986194610596
Two women are lost and calling for help.|Two Asian men are gathering materials for their business and their child had to come with them.|0.04|-1.1994705200195312
A man is throwing a penny into a fountain.|A little boy is throwing a man in water.|0.12|-0.5225560069084167
Two girls are playing Doctor inside their house.|The two girls are walking with their father.|0.16|-0.9037986993789673
A crowd of men wearing paper numbers on their shirts run in a race.|Several men running down a grass field wearing numbers on the front of their shirts.|0.72|-0.6855403184890747
The fruits should be eaten with lemon juice in order to prevent oxidation in your stomach.|three dogs growling On one another|0.0|-1.6264863014221191
A doctor prescribes medicine to a patient.|A doctor prescribes a medicine.|0.8800000000000001|0.5579081773757935
A woman is in the bathroom.|The woman is in a bathroom.|0.92|0.7290818691253662
Spectators taking pictures of a rally car.|A crowd of people watching cars race down the track.|0.5599999999999999|-0.40478411316871643
The man and woman are resting on a couch.|A man and woman are asleep on the couch.|0.8|0.5272050499916077
The boy in the green jersey plays goalie on the soccer team.|The team in blue is playing a game against the team in white|0.2|-1.0326093435287476
People are near water|People are near water.|1.0|0.9179666638374329
Friends walk into a building|a man walks along walkway to the store|0.08|-0.8419635891914368
The rollerblades are moving.|Two vehicles are going towards the camera.|0.16|-1.535581350326538
There is a older man near a window.|A boy is near some stairs.|0.08|-0.2577635645866394
A guy and a girl are rock climbing with backpacks on.|Two boys are riding on a toy with a blonde girl running long side of them.|0.0|-1.0154920816421509
In Abu Dhabi the Golden Market is one of the premier public outdoor shopping areas.|A busy city square in an asian country.|0.32|-1.0586844682693481
A pregnant woman is in labor|a woman has a child.|0.32|-0.3952299654483795
The religious people are enjoying the outdoors.|The group of people are enjoying the outdoors.|0.72|-0.01944528892636299
A girl in water without goggles or a swimming cap.|A girl in water, with goggles and swimming cap.|0.6|0.5837973952293396
A man is performing a stunt outdoors.|A young man on a beach is performing skateboard stunts.|0.5599999999999999|-0.11872836947441101
There was girl stranded on the roof.|The couple was on the bed.|0.04|-1.214565396308899
There are four snowboarders going off a jump and that are in the air.|Two racers are coming to a turn.|0.2|-0.8447771668434143
A basketball player makes the 5th rebound of the night,|A tennis player in the middle of a game.|0.2799999999999999|-1.3953957557678223
A helicopter is getting ready to take off.|The plane is getting ready to take off.|0.5599999999999999|0.5275114178657532
A man doing a jumping bike trick surrounded by trees.|A boy riding a green trick bike over some steps outdoors.|0.6|-0.24714766442775726
Three guys in speedos have their feet up on the railing of a boat getting a tan.|A few men on the deck are dropping another man into the water|0.32|-1.0735327005386353
A group wading across a witch|A group wading across a ditch|0.5599999999999999|-1.0256149768829346
A woman jumps and poses for the camera.|A woman poses for the camera.|0.8|0.18810385465621948
A man is on a rooftop|A man is holding a microphone in a room.|0.16|-0.561939537525177
There are two men near a wall.|Three women are sitting near a wall.|0.4|-0.04495595768094063
The two men are wearing jeans.|The two men are wearing pants.|0.8800000000000001|0.6733738780021667
The man without a shirt is jumping.|The man jumping is not wearing a shirt.|0.92|-0.016499672085046768
The woman is holding the hands of the man.|The woman is checking the eyes of the man.|0.48|-0.3580760657787323
A man walks his dog on the beach.|A man with his dog on the beach.|0.8800000000000001|-0.1332932561635971
The child is the woman's kid.|There is a boy and a girl.|0.16|-0.6626704335212708
A soccer player is kicking the ball.|The soccer player gave the ball a high kick.|0.76|-0.2228797972202301
Two boys in black swimming trunks are holding another boy by his arms and legs on a beach.|Man in white shirt flipping young boy in the water with four other boys surrounding them.|0.2799999999999999|-0.46433186531066895
The player shoots the winning points.|The basketball player is about to score points for his team.|0.5599999999999999|-0.3493063747882843
A motorcross driver going by during a race|A race car driver performs in the race of his life.|0.6|-0.5066643953323364
The gate is blue.|The gate is yellow.|0.32|0.29715871810913086
A dog walks along a beach with breaking waves.|A boy with an oar walks out of the surf and onto a beach.|0.2|-0.8016673922538757
A pair of men walk along the beach.|Two men standing in the surf on a beach.|0.52|-0.15239644050598145
Blond woman in a tunnel.|The couple kissing is near a blond woman.|0.32|-1.4579486846923828
The raven droned as is hopped along the grass.|The skinny dog with the long tail is traveling through the field.|0.04|-1.4392457008361816
the man is catching a ball|A man is kicking a ball.|0.6|-0.23865409195423126
Two men are sitting in the room.|Two men are standing in a room.|0.6|0.8244385123252869
The woman is waiting for her date.|The woman is on her way to a date.|0.64|0.48927491903305054
You'll need to check the particular policies of each publisher to see what is allowed and what is not allowed.|If you need to publish the book and you have found one publisher that allows it.|0.6|-0.5592557787895203
I am not aware of any university run participant pools.|At the universities I've worked in North America, human-subject studies (esp.|0.12|-1.3821907043457031
Apart from admission (which normally should not be related to age), there is something that's related to your question.|Age is not a PhD admission facor in the continental Europe, too.|0.2|-0.8347229361534119
This post refers to research in the STEM fields, and may not be applicable to other research topics.|This is about my experience in computer engineering I found that reading for breadth was the more important approach.|0.12|-0.7476710677146912
If you don't want to pay for Adobe Acrobat Pro, as @schultem mentions, LaTeX can do this with embedded hyperlinks.|If you don't mind hosting your files online, SlideShare is a good solution.|0.16|-0.8656535148620605
