s1|s2|sts_score|bleurt_score|normalized_bleurt_score|delta
"""We need to change old habits and seriously rethink business-as-usual."""|"He urged employees to ""avoid complacency"" and to ""change old habits and seriously rethink business-as-usual."""|0.75|-0.0091746635735034|0.0|0.75
"""These despicable acts were committed by killers whose only faith is hate,"" Bush said, adding that the United States will find the killers."|These despicable acts were committed by killers whose only faith is hate and the United States will find the killers and they will learn the meaning of American justice.|0.7|-0.2521856427192688|0.0|0.7
There are a total of 659 women enrolled at the academy, the report said.|There were 659 women enrolled at the academy at the time of the survey.|0.92|0.306677371263504|0.306677371263504|0.6133226287364961
"It is a national concern that will touch virtually every American,"" Abraham said."|"The impact of natural-gas shortages ""will touch virtually every American,"" Energy Secretary Spencer Abraham warned yesterday."|0.65|-0.3863192200660705|0.0|0.65
In the United States, 20.7 percent of all women smoke.|Nevada is where the most women smoke, 28 percent.|0.2666|-0.0617732740938663|0.0|0.2666
It has a margin of error of plus or minus 4 percentage points.|That poll had 712 likely voters and sampling error of plus or minus 3.7 percentage points.|0.5|-0.5540756583213806|0.0|0.5
Shares of MONY were gaining $2.57, or 9%, to $31.90 in after-hours trading on Instinet.|MONY shares rose 8.76 per cent to $31.90 in after-hours trading in New York.|0.65|-0.1100936532020568|0.0|0.65
Diana was at her lowest ebb when she wrote the letter to Paul Burrell claiming there was a plot to kill her.|Burrell said Diana wrote a letter in October 1996 claiming there was a plot to kill her in a smash and gave it to him to keep as insurance.|0.6|-0.589492917060852|0.0|0.6
Gillespie sent a letter to CBS President Leslie Moonves asking for a historical review or a disclaimer.|Republican National Committee Chairman Ed Gillespie issued a letter Friday to CBS Television President Leslie Moonves.|0.72|-0.45595183968544|0.0|0.72
"""Let's show we won't let them off,"" said Marc Blondel, leader of the Force Ouvriere union."|"""The movement to defend pensions is gaining momentum, and we won't give up,"" said Marc Blondel, leader of the Force Ouvriere union."|0.44|-0.51827073097229|0.0|0.44
"Contrary to what PeopleSoft management would have you believe, Oracle intends to fully support PeopleSoft customers and products for many years to come."""|"Ellison said that contrary to the contentions of PeopleSoft management, Oracle intends to ""fully support PeopleSoft customers and products"" for many years to come."|0.96|0.2517343461513519|0.2517343461513519|0.708265653848648
Under Mexican law, bounty hunting is considered a form of kidnapping.|Bounty hunting is illegal in Mexico, and the bounty hunter was charged with kidnapping.|0.8|0.1526662707328796|0.1526662707328796|0.6473337292671204
The announcements were made at the International Broadcasting Convention (IBC) in Amsterdam.|The submission was on Monday, but the announcement was made Friday at the International Broadcasting Convention in Amsterdam.|0.6799999999999999|-0.2044758796691894|0.0|0.6799999999999999
Its keywords are supported by Chinese language Web portals.|Chinese language Web portals also support 3721 keywords, the Web site said.|0.64|-0.1350099742412567|0.0|0.64
The consensus estimate of analysts polled by Thomson First Call called for a profit of $1.70 per share.|Analysts polled by Reuters Research, a unit of Reuters Group Plc, on average forecast profit of $1.69 per share.|0.5|-0.3079911768436432|0.0|0.5
Initial autopsy reports show they died of dehydration, hyperthermia and suffocation.|Two more died later, and initial autopsy reports show they succumbed to dehydration, hypothermia and suffocation.|0.65|0.357170820236206|0.357170820236206|0.292829179763794
Authorities appealed to the public Friday to come forward and provide what could be the key to solving the sniper-style shootings that have killed three people outside area convenience stores.|Authorities looked to the public yesterday for help in solving the deadly sniper-style shootings of three people outside Charleston-area convenience stores.|0.76|0.0211919583380222|0.0211919583380222|0.7388080416619778
Second comes HP (27 percent with $2.9 billion, up just 0.4 percent).|HP fell to second place with server sales growing 0.4 percent to $2.9 billion.|0.8800000000000001|-0.5654544234275818|0.0|0.8800000000000001
U.S. forces recently apprehended some 40 suspected foreign militants near the Syrian border and are now interrogating them.|The Third Armored Cavalry Regiment recently apprehended about 40 suspected fighters near the Syrian border, officials said.|0.7|-0.0902178734540939|0.0|0.7
That compares with a profit of $1 million, or breakeven, on $1.39 billion in revenue during the same period last year.|Total revenue for the second quarter was $1.48 billion, up 7% from $1.39 billion in the same period last year.|0.3|-0.6357222199440002|0.0|0.3
Bolivia's army fought to stop columns of protesters from streaming into the food-starved capital on Wednesday as a popular uprising against the president spread.|Bolivia's army fought to stop a column of dynamite-wielding miners from streaming into the besieged capital on Wednesday, leaving two dead as a popular uprising against the President spread.|0.5599999999999999|0.0742603838443756|0.0742603838443756|0.48573961615562433
The A920 comes with a printer, scanner, and copier for $89.|Dell's Personal All-in-One A920 is an entry-level device that combines printer, scanner and copier functions for $89.|0.72|0.1178734451532363|0.1178734451532363|0.6021265548467637
But in the first 30 seconds after Young entered the ring, the family knew it was an uneven match, Meyers said.|But in the first 30 seconds of the bout, family members knew it was an uneven match, Jodie Meyers, Stacy Young's sister, said.|0.8400000000000001|0.2017422765493393|0.2017422765493393|0.6382577234506608
Singapore reported no suspected SARS cases Wednesday, but officials quarantined 70 people who had contact with the Taiwanese patient.|Still, Singapore quarantined 70 people who had been in close contact with the scientist.|0.6|-0.421902447938919|0.0|0.6
Downstream at Mount Vernon, the Skagit River was expected to crest at 36 feet -- 8 feet above flood stage -- tonight, Burke said.|The Skagit was expected to crest during the night at 38 feet at Mount Vernon, 10 feet above flood stage, the National Weather Service said.|0.6|-0.2075567841529846|0.0|0.6
On Monday, the Dow declined 5.25, or 0.1 percent, at 8,983.80, having shed 2.3 percent last week.|In early trading, the Dow Jones industrial average was down 39.94, or 0.4 percent, at 8,945.50, having slipped 3.61 points Monday.|0.32|-0.182180643081665|0.0|0.32
The injured were taken to hospitals in Jefferson City and Columbia, a college town about 30 miles to the north.|The injured were taken to hospitals in Jefferson City and Columbia, about 48km north; their conditions were not immediately available.|0.8|-0.0281421206891536|0.0|0.8
The dollar was at 117.85 yen against the Japanese currency, up 0.1 percent.|Against the Swiss franc the dollar was at 1.3289 francs, up 0.5 percent on the day.|0.2666|-0.3975065350532532|0.0|0.2666
In addition to O'Connor, Rehnquist's majority opinion was joined by Justices David Souter, Ruth Bader Ginsburg, and Stephen Breyer.|Joining him in the majority opinion were Justices Sandra Day O'Connor, David H. Souter, Ruth Bader Ginsburg and Stephen G. Breyer.|0.72|0.2223771661520004|0.2223771661520004|0.49762283384799955
Martin, 58, will be freed today after serving two thirds of his five-year sentence for the manslaughter of 16-year-old Fred Barras.|Martin served two thirds of a five-year sentence for the manslaughter of Barras and for wounding Fearon.|0.6|-0.6960791945457458|0.0|0.6
IDEC shareholders would own 50.5 percent of the stock of the combined company, and Biogen shareholders the remaining 49.5 percent.|The companies said Idec holders would own about 50.5 percent of the stock of the combined company.|0.6|-0.1032309383153915|0.0|0.6
"Nonetheless, the open-source guru insisted, ""This attack was wrong, and it was dangerous to our goals."""|"""This attack was wrong, and it was dangerous to our goals,"" Raymond said."|0.7|-0.1351734399795532|0.0|0.7
Frank Quattrone, the former Credit Suisse First Boston technology investment-banking guru, reportedly pleaded not guilty Tuesday to charges of obstruction of justice and witness tampering.|NEW YORK -(Dow Jones)- Former star investment banker Frank Quattrone pleaded not guilty Tuesday to criminal charges of obstruction of justice and witness tampering.|0.8|0.0876019746065139|0.0876019746065139|0.7123980253934862
The blue-chip Dow Jones industrial average .DJI fell 86.56 points, or 0.94 percent, to 9,109.99, after giving up more than 1 percent earlier.|The Dow Jones industrial average .DJI fell 79.43 points, or 0.86 percent, to 9,117.12 on Friday.|0.44|-0.1643158495426178|0.0|0.44
The Dow Jones industrial average ended the day down 10.89 at 9,837.94, after advancing 111.04 Wednesday.|The Dow Jones industrial average fell 10.89 points, or 0.11 percent, to 9,837.94.|0.6799999999999999|-0.3221564888954162|0.0|0.6799999999999999
Perry has since called two special legislative sessions to try force the redistricting plan through.|Since then, Texas Gov. Rick Perry has called two special sessions trying to push the measure through.|0.7|0.1228104829788208|0.1228104829788208|0.5771895170211792
"The agency will ""consider as timely any tax returns or payments due"" Aug. 15 if they are submitted by Aug. 22."|The agency said it would consider as timely any tax returns or payments due from Friday through Aug. 22 if they are completed by Aug. 22.|0.85|0.3106586933135986|0.3106586933135986|0.5393413066864015
Democrats currently hold a 17-15 advantage in the state's congressional delegation.|The Texas congressional delegation now is 17-15 Democratic.|0.52|-0.0321240164339542|0.0|0.52
Chaudhry was released 56 days later and the Fiji military installed an all-indigenous government led by Qarase, who won democratic elections in September 2001.|The Fijian military installed an all-indigenous government led by Mr Qarase, who won democratic elections in September 2001.|0.6|-0.1083911061286926|0.0|0.6
New legit download service launches with PC users in mind.|BuyMusic is the first subscription-free paid download music service for PC users.|0.48|-0.7396723628044128|0.0|0.48
The 30-year bond US30YT=RR rose 22/32 for a yield of 4.31 percent, versus 4.35 percent at Wednesday's close.|The 30-year bond US30YT=RR grew 1-3/32 for a yield of 4.30 percent, down from 4.35 percent late Wednesday.|0.76|0.4377517700195312|0.4377517700195312|0.3222482299804688
Last week, his lawyers asked Gov. Mark R. Warner to grant clemency, but the governor declined to intervene.|Last week, his lawyers asked Warner to grant clemency under certain conditions that would have lead to a new sentencing hearing.|0.6|-0.5065709352493286|0.0|0.6
Gov. Linda Lingle and members of her staff were at the Navy base and watched the launch.|Gov. Linda Lingle and other dignitaries are scheduled to be at the base to watch the launch.|0.7|0.236415296792984|0.236415296792984|0.46358470320701595
"The best the investigators can do is nitpick about the process and substance of isolated business decisions ... and question his competence as a manager."""|"Ebbers' lawyer, Reid Weingarten, said despite the thorough investigation, ""the best the investigators can do is nitpick about the process and substance of isolated business decisions."""|0.7|-0.5838956832885742|0.0|0.7
"The Justice Department filed suit Thursday against the state of Mississippi for failing to end what federal officials call ""disturbing"" abuse of juveniles and ""unconscionable"" conditions at two state-run facilities."|The Justice Department filed a civil rights lawsuit Thursday against the state of Mississippi, alleging abuse of juvenile offenders at two state-run facilities.|0.75|-0.0371133126318454|0.0|0.75
The Chelsea defender Marcel Desailly has been the latest to speak out.|Marcel Desailly, the France captain and Chelsea defender, believes the latter is true.|0.45|-0.4790965318679809|0.0|0.45
She was the only woman in her unit and a member of Teamsters Local 995.|She was the only woman employed as a warehouse worker and heavy equipment operator and the only woman in her Teamsters local.|0.65|-0.2396046966314315|0.0|0.65
Special police detained Khodorkovsky early on Saturday in the Siberian city of Novosibirsk, where his plane had made a refuelling stop.|Police detained Khodorkovsky early on Saturday when his jet made a refueling stop in the Siberian city of Novosibirsk.|0.96|0.4604815542697906|0.4604815542697906|0.49951844573020937
Sony Ericsson also said it would shut down its GSM/UMTS R&D center in Munich, Germany, to increase profitability.|Sony Ericsson also said it plans to close its R&D site in Munich, Germany, for GSM and UMTS handsets.|0.76|0.2009020894765854|0.2009020894765854|0.5590979105234146
But the country is scrambling to prevent it spreading to the vast countryside where most of its 1.3 billion people live.|China is scrambling to stop the disease from spreading to the countryside, where most of its 1.3 billion people live.|0.6799999999999999|0.3110834658145904|0.3110834658145904|0.36891653418540954
Kansas Department of Health and Environment records show there were 88 abortions performed on girls age 14 and younger last year.|Statistics from the Kansas Department of Health and Environment show that 11,844 abortions were performed in the state last year.|0.4|0.1207257807254791|0.1207257807254791|0.2792742192745209
"""The discovery that the MAP bug is present in the vast majority of Crohn's sufferers means it is almost certainly causing the intestinal inflammation,"" it said in a statement."|The researchers say that the fact the MAP bug is present in the vast majority of Crohns sufferers means it is almost certainly causing the intestinal inflammation.|0.92|0.2496780157089233|0.2496780157089233|0.6703219842910767
The life expectancy for boys born in 2001 was 74.4 years, up two years since 1990.|According to the report, average life expectancy has increased by nearly two years since 1990.|0.7|-0.3538541197776794|0.0|0.7
For the full 12-month period, high-speed cable modem connections increased by 49 percent.|For the full year period ending June 30, 2003, high-speed lines increased by 45 percent.|0.6666000000000001|0.2590283155441284|0.2590283155441284|0.40757168445587166
We believe the report is fully consistent with what the courts have ruled ... that the department's actions are fully within the law.|Comstock said several federal courts have ruled that the detentions are fully within the law.|0.5334|-0.3063795864582062|0.0|0.5334
Indeed, Mr. Weill, a self-described workaholic, said he planned to remain very involved in the company.|Still, Mr. Weill will remain very much a power at the company.|0.64|-0.4220603704452514|0.0|0.64
Gregory Parseghian, a former investment banker, was appointed chief executive.|Greg Parseghian was appointed the new chief executive.|0.76|0.1458672136068344|0.1458672136068344|0.6141327863931656
"The report cites the marriage of the alleged operational commander of the Bali bombings, Mukhlas, to Farida, a ""highly cosmopolitan and well-educated young woman""."|The report cites the marriage of the alleged operational commander of the Bali bombings, Mukhlas, as an example of how JI uses marriage to grow.|0.6799999999999999|-0.5198407769203186|0.0|0.6799999999999999
The Cradle of Liberty Council isn't the first one to buck the national group's stance.|Philadelphia's council is not the first to defy the national policy.|0.6799999999999999|-0.4015024602413177|0.0|0.6799999999999999
"""It''s absurd,"" Funny Cide's trainer Barclay Tagg said."|"Meanwhile, Funny Cide's trainer, Barclay Tagg, called the allegations ""ridiculous."""|0.72|-0.2785662710666656|0.0|0.72
Last year, Cuban officials said none of nearly two dozen nominated Cuban musicians received U.S. visas on time to attend the Grammys in Los Angeles.|Cuban officials said that last year none of about two dozen nominated Cuban musicians received U.S. visas in time to attend the Latin Grammys.|0.76|0.54329913854599|0.54329913854599|0.21670086145401002
The American conservatives are clearly in the minority within the Episcopal Church.|The letter indicates the Vatican's interest in bolstering conservatives within the Episcopal Church.|0.36|-0.9394404888153076|0.0|0.36
"The New York senator's new book, ""Living History,"" appears a certain bestseller."|Hillary Clinton, the New York senator and former first lady, has a book out Monday titled Living History.|0.64|-0.5533420443534851|0.0|0.64
"""Canada is a small country, and it needs companies like this, deals like this."""|"A passionate nationalist, Mr. D'Alessandro said: ""Canada is a small country, and we need more companies like this."""|0.6|-0.2288145571947097|0.0|0.6
Police official S.K. Tonapi told Reuters at least 40 people had been killed and more than 100 wounded.|State interior ministry spokesman Vasant Pitke told Reuters that at least 42 people had been killed and 112 injured.|0.36|0.1381772458553314|0.1381772458553314|0.2218227541446686
"""Jeremy's a good guy,"" Barber said, adding: ""Jeremy is living the dream life of the New York athlete."|"He also said Shockey is ""living the dream life of a New York athlete."|0.55|-0.2932786345481872|0.0|0.55
But Mitsubishi Tokyo Financial (JP:8306: news, chart, profile) declined 3,000 yen, or 0.65 percent, to 456,000 yen.|Sumitomo Mitsui Financial (JP:8316: news, chart, profile) was down 2.5 percent at 198,000 yen.|0.32|0.093134269118309|0.093134269118309|0.226865730881691
About 1,557 genes on chromosome 6 are thought to be functional.|The remaining 1,557 genes are believed to be all functional.|0.55|0.1467120349407196|0.1467120349407196|0.40328796505928044
In the second quarter, Anadarko now expects volume of 46 million BOE, down from 48 million BOE.|Production for the second quarter was cut to 46 million barrels from 48 million barrels.|0.65|-0.7742021083831787|0.0|0.65
U.S. troops encountered no resistance during the five-hour sweep near Tikrit, Saddam Hussein's hometown and the center of a region of Baath Party supporters.|Tikrit is Saddam Hussein's hometown and the region around it is known as a hotbed of Baath Party supporters and former high-ranking Iraqi military officials.|0.45|-0.7140733599662781|0.0|0.45
Miodrag Zivkovic, of the Liberal Alliance of Montenegro, won 31 percent of the vote while the independent Dragan Hajdukovic got four percent.|Miodrag Zivkovic, the leader of the pro-independence opposition Liberal Alliance, came in second with 31 percent of the vote.|0.6|-0.0445129908621311|0.0|0.6
In the year-ago period, Pearson posted a 26 million pre-tax profit.|A year ago the firm posted a profit of 26 million pounds.|0.6364|-0.2645824253559112|0.0|0.6364
Through Thursday, Oracle said 34.75 million PeopleSoft shares had been tendered.|Some 34.7 million shares have been tendered, Oracle said in a statement.|0.75|-0.4005065858364105|0.0|0.75
Yucaipa owned Dominick's before selling the chain to Safeway in 1998 for $2.5 billion.|Yucaipa bought Dominick's in 1995 for $693 million and sold it to Safeway for $1.8 billion in 1998.|0.52|0.3739732503890991|0.3739732503890991|0.1460267496109009
Graves reported from Albuquerque, Villafranca from Austin and Ratcliffe from Laredo.|Pete Slover reported from Laredo and Gromer Jeffers from Albuquerque.|0.25|-0.3462890982627868|0.0|0.25
A 25 percent increase would raise undergraduate tuition to about $5,247 annually, including miscellaneous, campus-based fees.|The 25 percent hike takes annual UC undergraduate tuition to $4,794 and graduate fees to $5,019.|0.5|0.231436938047409|0.231436938047409|0.268563061952591
Authorities said the scientist properly quarantined himself at home after he developed SARS symptoms Dec. 10.|The scientist also quarantined himself at home as soon as he developed SARS symptoms, officials said.|0.8400000000000001|-0.0130850709974765|0.0|0.8400000000000001
The support will come as a free software upgrade called WebVPN for current customers that have support contracts.|The upgrade will be available as a free download for current customers with SmarNet support in January 2004.|0.52|-0.3114059269428253|0.0|0.52
Hilsenrath and Klarman each were indicted on three counts of securities fraud.|Klarman was charged with 16 counts of wire fraud.|0.2799999999999999|-0.0141295157372951|0.0|0.2799999999999999
The new sensor -- dubbed CANARY for ''cellular analysis and notification of antigen risks and yields'' -- hijacks this natural process with two important changes.|The team has named the sensor Canary, for cellular analysis and notification of antigen risks and yields.|0.72|-0.7857664823532104|0.0|0.72
One, Fort Carson-based Sgt. Ernest Bucklew, 33, had been on his way home to attend his mother's funeral in Pennsylvania.|Sgt. Ernest Bucklew, 33, was coming home from Iraq to bury his mother in Pennsylvania.|0.6|-0.0269520096480846|0.0|0.6
Waksal has pleaded guilty to securities fraud and is to be sentenced next week.|Waksal pleaded guilty to insider trading charges last year, and he is scheduled to be sentenced June 10.|0.7|0.1651624739170074|0.1651624739170074|0.5348375260829925
The device plays Internet radio streams and comes with a 30-day trial of RealNetworks' Rhapsody music service.|The product also streams Internet radio and comes with a 30-day free trial for RealNetworks' Rhapsody digital music subscription service.|1.0|0.3872394859790802|0.3872394859790802|0.6127605140209198
The dollar fell as low as $1.1624 per euro from $1.1486 on Friday, and traded at $1.1594 at 10:15 a.m. in London.|The dollar dropped to $1.1564 per euro at 7:30 a.m. in London from $1.1486 on Friday.|0.6|0.317342460155487|0.317342460155487|0.282657539844513
"During the hearing, Morales expressed ""sincere regrets and remorse"" for his actions."|"Morales, who pleaded guilty in July, expressed ""sincere regret and remorse"" for his crimes."|0.76|0.3254644274711609|0.3254644274711609|0.4345355725288391
Site Finder has been visited 65 million times since its introduction, Galvin said.|Through Sunday, Sept. 21, Site Finder has been visited over 65 million times by Internet users.|0.76|-0.469140887260437|0.0|0.76
"According to SunnComm's Peter Jacobs, ""MediaMax performs exactly as 'advertised' to the companies who purchased it."|"""MediaMax performs EXACTLY as ""advertised"" to the companies who purchased it,"" Jacobs said in the statement."|0.8444|-0.2175584137439727|0.0|0.8444
He was tracked to Atlanta where he was arrested on Tuesday night.|He was arrested in Atlanta, Georgia, on Monday night by police acting on a tip-off.|0.5|0.0646099299192428|0.0646099299192428|0.4353900700807572
The Bush administration blames Hussein loyalists and foreign Muslim militants who have entered Iraq to fight U.S. troops for the wave of bombings and guerrilla attacks.|The Bush administration blames the wave of bombings and guerrilla attacks on Saddam loyalists and foreign Muslim militants who have entered Iraq to fight U.S. troops.|1.0|0.4167822003364563|0.4167822003364563|0.5832177996635437
It later emerged that he had broken his right thigh and bones in his right wrist and elbow.|Tour doctors later confirmed that he had broken his right leg near the hip and also sustained wrist and elbow fractures.|0.8|-0.0034605003893375|0.0|0.8
The Senate agreed Tuesday to lift a 10-year-old ban on the research and development of low-yield nuclear weapons.|Both the House and Senate bills would end the ban on research and development of low-yield nuclear weapons.|0.72|-0.4541900753974914|0.0|0.72
Some 95 million Americans -- half of all households -- invest in mutual funds.|About half of all U.S. households have money in mutual funds.|0.8400000000000001|0.0374575667083263|0.0374575667083263|0.8025424332916737
The House has passed prescription-drug legislation in the last two sessions, but the Senate has failed to do so.|The House has passed bills the past two Congresses, but the Senate has not.|0.6799999999999999|0.0462541617453098|0.0462541617453098|0.6337458382546901
The elderly and those with weakened immune systems are also urged to protect against mosquito bites.|But for the elderly and those with weakened immune systems, it can be fatal.|0.52|-0.4192867279052734|0.0|0.52
"Ms Lafferty's lawyer, Thomas Ezzell, told a Kentucky newspaper: ""My understanding of this is that there is a lower percentage of successful impregnations with frozen."|"""My understanding of this is that there is a lower percentage of successful impregnations with frozen,"" Ezzell said."|0.72|-0.0780693739652633|0.0|0.72
Klarman was arrested by FBI agents in the Hamptons, an exclusive summer resort enclave east of New York City.|Klarman was arrested by FBI agents Monday morning at his home in New York.|0.8|-0.1790554523468017|0.0|0.8
The bishop told police he thought he had hit a dog or a cat or that someone had thrown a rock at his vehicle.|Bishop O'Brien, aged 67, had told police he thought he had hit a dog or cat.|0.7|-0.2373825460672378|0.0|0.7
"A promotional poster, complete with countdown dial, reminds readers of the upcoming release of ""Harry Potter and the Order of the Phoenix."""|"The crates are full of hardback copies of ""Harry Potter and the Order of the Phoenix."""|0.3|-0.7304564118385315|0.0|0.3
"""Further testing is still under way, but at this stage, given the early detection, the outlook in such instances would be positive,"" the specialist said yesterday."|"""But at this stage, given the early detection, the outlook in such instances would be positive,"" he said."|0.7|0.0810748934745788|0.0810748934745788|0.6189251065254211
In morning trading, the Dow Jones industrial average was up 40.12, or 0.5 percent, at 8,571.69, having fallen 51 points Monday.|In New York, the Dow Jones industrial average a gauge of 30 blue chip stocks was up 3.29 points or 0.04 per cent to 8,585.97.|0.35|-0.3228980004787445|0.0|0.35
Rich media doubled its share, increasing from 3% in Q2 2002 to 6% in Q2 2003.|Rich Media interactive ad formats doubled their share from 3% in second quarter of 2002, to 6% in the second quarter of 2003.|0.75|0.2106499075889587|0.2106499075889587|0.5393500924110413
It will take time to oust die-hard remnants of Saddam Hussein's deposed regime in Iraq, Defense Secretary Donald H. Rumsfeld said Tuesday.|Defense Secretary Donald H. Rumsfeld said Tuesday it will take time to locate die-hard remnants of Saddam Hussein's deposed regime in Iraq.|0.96|0.3190162479877472|0.3190162479877472|0.6409837520122528
Sayliyah was the command base for the Iraq war, but Central Command sent hundreds who ran the war back home to Tampa, Florida.|As Sayliyah was the command base for the Iraq war, but hundreds who ran the war have returned to the United States.|0.6799999999999999|-0.2310190349817276|0.0|0.6799999999999999
SCO says the pricing terms for a license will not be announced for weeks.|Details on pricing will be announced within a few weeks, McBride said.|0.52|-0.4904154539108276|0.0|0.52
Sources within the racing industry have told the Daily Bulletin that Fontana will get a second NASCAR race on Labor Day weekend starting next season.|Sources in the racing industry said Fontana will get a second NASCAR race on Labor Day weekend starting next season.|0.8800000000000001|0.5790594220161438|0.5790594220161438|0.3009405779838563
The Dow Jones industrial average .DJI ended up 56.79 points, or 0.67 percent, at 8,588.36 -- its highest level since January 17.|The Dow Jones Industrial Average ($DJ: news, chart, profile) rose 56 points, or 0.7 percent, to 8,588.|0.72|-0.2720480859279632|0.0|0.72
Dennehy, who transferred to Baylor last year after getting kicked off the University of New Mexico Lobos for temper tantrums, had begun to read the Bible daily.|Dennehy, who transferred to Baylor last year after getting kicked off the University of New Mexico Lobos for temper tantrums, became a born-again Christian in June 2002.|0.72|-0.0940018743276596|0.0|0.72
Bashir felt he was being tried by opinion not on the facts, Mahendradatta told Reuters.|Bashir also felt he was being tried by opinion rather than facts of law, he added.|0.8|-0.3068691194057464|0.0|0.8
Schofield got Toepfer to admit on cross-examination that she ignored many of O'Donnell's suggestions and projects.|But under cross-examination by O'Donnell's attorney, Lorna Schofield, Toepfer conceded she had ignored many of O'Donnell's suggestions and projects.|0.9|0.1848843693733215|0.1848843693733215|0.7151156306266785
In that case, the court held that Cincinnati had violated the First Amendment in banning only the advertising pamphlets in the interest of aesthetics.|In that case, the court held that the city of Cincinnati had violated the First Amendment in banning, in the interest of aesthetics, only the advertising pamphlets.|1.0|0.4430762231349945|0.4430762231349945|0.5569237768650055
Box cutters were used as a weapon by the Sept. 11, 2001, hijackers and have since been banned as carry-on items.|Box cutters were the weapons used by the 19 hijackers in the Sept. 11, 2001, attacks.|0.6799999999999999|-0.2421314120292663|0.0|0.6799999999999999
On July 22, Moore announced he would appeal the case directly to the U.S. Supreme Court.|Moore of Alabama says he will appeal his case to the nation's highest court.|0.75|0.0756686031818389|0.0756686031818389|0.6743313968181611
Southwest said its traffic was up 4.6 percent in the quarter, and it ended the quarter with $2.2 billion in cash.|Southwest said its traffic was up 4.6 percent in the quarter on a capacity increase of 4.2 percent.|0.6352|-0.117736667394638|0.0|0.6352
Four versions of Windows operating systems are targeted: Windows NT, Windows 2000, Windows XP and Windows Server 2003.|The new worm affects these Windows systems: 2000, XP, NT 4.0 and Server 2003.|0.72|-0.1669899225234985|0.0|0.72
Shares of McDonald's Corp. and Wendy's International Inc. continued a modest run-up on the New York Stock Exchange Monday.|Shares of McDonald's and Wendy's continued their recent recovery Monday, rising more than 1 percent on the New York Stock Exchange in afternoon trade.|0.64|-0.2080442309379577|0.0|0.64
"He playfully chided the Senate's ""little bitty tax relief plan."""|We don't need a little bitty tax relief plan.|0.7|-1.430189609527588|0.0|0.7
Looking to buy the latest Harry Potter?|Harry Potter's latest wizard trick?|0.38|-0.6396996974945068|0.0|0.38
MediaQ's customers include major handheld makers Mitsubishi, Siemens, Palm, Sharp, Philips, Dell and Sony.|Nvidia will take advantage of MediaQ customers, which include such players as Siemens AG, Sharp, Philips, Dell, Mitsubishi and Sony Corp.|0.6|0.1629032492637634|0.1629032492637634|0.43709675073623655
Aventis, based in Strasbourg, France, is one of a handful of companies that still make the flu vaccine.|Aventis, based in Strasbourg, France, is one of the leading producers of the vaccine and one of a handful of companies that still make it.|0.72|0.1744415611028671|0.1744415611028671|0.5455584388971328
"Michael Bloomberg, NYC Mayor: ""I'm gonna try march with a number of different groups."|"""I'm going to try to march with a number of different groups,"" Bloomberg said."|0.75|0.0312724374234676|0.0312724374234676|0.7187275625765324
The attack seemed similar to others staged near foreign compounds in Riyadh on May 12.|The attack seemed similar to attacks staged near foreign compounds in Riyadh on May 12, for which officials have also blamed al-Qaida.|0.72|0.0377566181123256|0.0377566181123256|0.6822433818876744
"""We put a lot of effort and energy into improving our patching process, probably later than we should have and now we're just gaining incredible speed."|"""We've put a lot of effort and energy into improving our patching progress, probably later than we should have."|0.75|0.1661468744277954|0.1661468744277954|0.5838531255722046
The boy also sprayed the room full of retardant from fire extinguishers, which made it hard to see, the chief said.|The boy fired once into a wall and sprayed the room with fire extinguishers, making it hard to see, the chief said.|0.6666000000000001|0.3508309125900268|0.3508309125900268|0.3157690874099733
"""But HRT should not be used to prevent heart disease or any other chronic condition."""|"""The clear message is it should not be used to prevent cardiovascular disease,"" Manson said."|0.52|-0.6530526280403137|0.0|0.52
The meat, poultry, butter, cheese and nuts were impounded a year ago at a LaGrou Cold Storage warehouse in Chicago.|The meat, poultry, butter, cheese and nuts were being stored by more than 100 wholesalers in Chicago.|0.36|-0.4753300249576568|0.0|0.36
The BlueCore3-Multimedia includes a 16-bit stereo audio CODEC with dual ADC and DAC for stereo audio.|BlueCore3-Multimedia contains an open platform DSP co-processor and also includes a 16-bit stereo audio codec with dual ADC and DAC for stereo audio.|0.72|0.3628875017166137|0.3628875017166137|0.35711249828338626
Now, with the agency's last three shuttles grounded in the wake of the Columbia disaster, that wait could be even longer.|With the remaining three shuttles grounded in the wake of the Columbia accident, the rookies will have to wait even longer.|0.8800000000000001|0.1797846555709839|0.1797846555709839|0.7002153444290162
Bremer, 61, is a onetime assistant to former Secretaries of State William P. Rogers and Henry Kissinger and was ambassador-at-large for counterterrorism from 1986 to 1989.|Bremer, 61, is a former assistant to former Secretaries of State William P. Rogers and Henry Kissinger.|0.6|-0.1991822123527526|0.0|0.6
Those conversations had not taken place as of Tuesday night, according to an Oracle spokeswoman.|Those talks have not taken place, according to an Oracle spokeswoman.|0.8|-0.0125934816896915|0.0|0.8
Taiwan has attempted to gain observer status to the United Nations-affiliated WHO for seven years, but again was rebuffed March 19 at its annual conference in Geneva.|It has sought observer status for seven years, but was again rebuffed May 19 at the annual WHO conference in Geneva.|0.65|-0.3219659924507141|0.0|0.65
A Washington County man may have the countys first human case of West Nile virus, the health department said Friday.|The countys first and only human case of West Nile this year was confirmed by health officials on Sept. 8.|0.6|-0.493505984544754|0.0|0.6
