s1|s2|sts_score|metric_score|normalized_metric_score|delta
Female in a maroon shirt engaged in conversation with another female in a tan blazer.|A girl in a blue dress and another girl in a purple dress, both smiling.|0.24|0.6881862282752991|0.006881862282752991|0.233118137717247
Baseball players playing a game at the park.|A basketball player, playing in the home coming game.|0.32|0.6983360052108765|0.0069833600521087644|0.31301663994789125
They are preparing for a performance at school.|Two medical professionals in green look on at something.|0.0|0.4431272447109222|0.004431272447109222|0.004431272447109222
Some smiling children are standing in front of an ocean sunset.|People walking in the dark.|0.12|0.5580254197120667|0.005580254197120667|0.11441974580287934
Two fishermen try to untangle their large fishing net on the side of the road on a cloudy day.|Several men pull a fishing net up on to the beach.|0.6|0.7313936352729797|0.007313936352729798|0.5926860636472702
The woman had brown hair.|The woman has gray hair.|0.48|0.8853995203971863|0.008853995203971864|0.47114600479602814
Black and white image of a wave crashing in the ocean.|a small black dog in the ocean with some rocks in the background|0.12|0.6355839371681213|0.006355839371681213|0.11364416062831878
A lady and her daughter look through a microscope.|A girl and a lady both looking through a microscope.|0.92|0.8205474019050598|0.008205474019050599|0.9117945259809495
A boy does a skateboard trick on the stairs downtown.|a boy is running on the sidewalk|0.12|0.5933992266654968|0.005933992266654968|0.11406600773334502
Three humans are walking a dog.|Three people are walking a dog.|0.96|0.8664769530296326|0.008664769530296325|0.9513352304697036
There are people out on the street.|People are out on the street.|1.0|0.9293224215507508|0.009293224215507509|0.9907067757844925
Two women are lost and calling for help.|Two Asian men are gathering materials for their business and their child had to come with them.|0.04|0.5311352610588074|0.005311352610588074|0.03468864738941193
A man is throwing a penny into a fountain.|A little boy is throwing a man in water.|0.12|0.6369269490242004|0.006369269490242004|0.11363073050975799
Two girls are playing Doctor inside their house.|The two girls are walking with their father.|0.16|0.5675619840621948|0.005675619840621949|0.15432438015937805
A crowd of men wearing paper numbers on their shirts run in a race.|Several men running down a grass field wearing numbers on the front of their shirts.|0.72|0.7284858822822571|0.0072848588228225705|0.7127151411771774
The fruits should be eaten with lemon juice in order to prevent oxidation in your stomach.|three dogs growling On one another|0.0|0.3876697719097137|0.003876697719097137|0.003876697719097137
A doctor prescribes medicine to a patient.|A doctor prescribes a medicine.|0.8800000000000001|0.8619691729545593|0.008619691729545593|0.8713803082704545
A woman is in the bathroom.|The woman is in a bathroom.|0.92|0.9083914160728456|0.009083914160728455|0.9109160858392716
Spectators taking pictures of a rally car.|A crowd of people watching cars race down the track.|0.5599999999999999|0.6365633606910706|0.006365633606910706|0.5536343663930893
The man and woman are resting on a couch.|A man and woman are asleep on the couch.|0.8|0.8336876034736633|0.008336876034736634|0.7916631239652634
The boy in the green jersey plays goalie on the soccer team.|The team in blue is playing a game against the team in white|0.2|0.6336312294006348|0.006336312294006347|0.19366368770599365
People are near water|People are near water.|1.0|0.9619061350822448|0.009619061350822447|0.9903809386491775
Friends walk into a building|a man walks along walkway to the store|0.08|0.6453631520271301|0.006453631520271301|0.0735463684797287
The rollerblades are moving.|Two vehicles are going towards the camera.|0.16|0.5122696757316589|0.005122696757316589|0.15487730324268342
There is a older man near a window.|A boy is near some stairs.|0.08|0.6233806610107422|0.006233806610107422|0.07376619338989258
A guy and a girl are rock climbing with backpacks on.|Two boys are riding on a toy with a blonde girl running long side of them.|0.0|0.5897182822227478|0.005897182822227478|0.005897182822227478
In Abu Dhabi the Golden Market is one of the premier public outdoor shopping areas.|A busy city square in an asian country.|0.32|0.5686617493629456|0.005686617493629456|0.31431338250637053
A pregnant woman is in labor|a woman has a child.|0.32|0.5851961970329285|0.005851961970329285|0.31414803802967073
The religious people are enjoying the outdoors.|The group of people are enjoying the outdoors.|0.72|0.7633962035179138|0.0076339620351791385|0.7123660379648208
A girl in water without goggles or a swimming cap.|A girl in water, with goggles and swimming cap.|0.6|0.8350523114204407|0.008350523114204407|0.5916494768857956
A man is performing a stunt outdoors.|A young man on a beach is performing skateboard stunts.|0.5599999999999999|0.7343477010726929|0.007343477010726929|0.552656522989273
There was girl stranded on the roof.|The couple was on the bed.|0.04|0.5644232034683228|0.0056442320346832275|0.03435576796531677
There are four snowboarders going off a jump and that are in the air.|Two racers are coming to a turn.|0.2|0.4679087400436401|0.004679087400436401|0.1953209125995636
A basketball player makes the 5th rebound of the night,|A tennis player in the middle of a game.|0.2799999999999999|0.5834864377975464|0.005834864377975464|0.27416513562202444
A helicopter is getting ready to take off.|The plane is getting ready to take off.|0.5599999999999999|0.8482991456985474|0.008482991456985474|0.5515170085430144
A man doing a jumping bike trick surrounded by trees.|A boy riding a green trick bike over some steps outdoors.|0.6|0.6981282830238342|0.006981282830238343|0.5930187171697616
Three guys in speedos have their feet up on the railing of a boat getting a tan.|A few men on the deck are dropping another man into the water|0.32|0.4479540586471557|0.004479540586471557|0.31552045941352846
A group wading across a witch|A group wading across a ditch|0.5599999999999999|0.6811468005180359|0.006811468005180359|0.5531885319948195
A woman jumps and poses for the camera.|A woman poses for the camera.|0.8|0.7518306970596313|0.007518306970596313|0.7924816930294037
A man is on a rooftop|A man is holding a microphone in a room.|0.16|0.4988470375537872|0.004988470375537872|0.15501152962446213
There are two men near a wall.|Three women are sitting near a wall.|0.4|0.7859659194946289|0.00785965919494629|0.3921403408050537
The two men are wearing jeans.|The two men are wearing pants.|0.8800000000000001|0.8588926792144775|0.008588926792144775|0.8714110732078554
The man without a shirt is jumping.|The man jumping is not wearing a shirt.|0.92|0.7767996788024902|0.007767996788024902|0.9122320032119752
The woman is holding the hands of the man.|The woman is checking the eyes of the man.|0.48|0.5963534712791443|0.0059635347127914426|0.47403646528720855
A man walks his dog on the beach.|A man with his dog on the beach.|0.8800000000000001|0.8890736699104309|0.008890736699104309|0.8711092633008958
The child is the woman's kid.|There is a boy and a girl.|0.16|0.5755485892295837|0.005755485892295837|0.15424451410770418
A soccer player is kicking the ball.|The soccer player gave the ball a high kick.|0.76|0.7164282202720642|0.0071642822027206425|0.7528357177972793
Two boys in black swimming trunks are holding another boy by his arms and legs on a beach.|Man in white shirt flipping young boy in the water with four other boys surrounding them.|0.2799999999999999|0.6554834246635437|0.006554834246635437|0.27344516575336447
The player shoots the winning points.|The basketball player is about to score points for his team.|0.5599999999999999|0.6158807873725891|0.006158807873725891|0.553841192126274
A motorcross driver going by during a race|A race car driver performs in the race of his life.|0.6|0.57886803150177|0.0057886803150177|0.5942113196849823
The gate is blue.|The gate is yellow.|0.32|0.9230579733848572|0.009230579733848571|0.31076942026615145
A dog walks along a beach with breaking waves.|A boy with an oar walks out of the surf and onto a beach.|0.2|0.6804338097572327|0.006804338097572327|0.19319566190242768
A pair of men walk along the beach.|Two men standing in the surf on a beach.|0.52|0.7551107406616211|0.007551107406616211|0.5124488925933838
Blond woman in a tunnel.|The couple kissing is near a blond woman.|0.32|0.5481908321380615|0.0054819083213806154|0.3145180916786194
The raven droned as is hopped along the grass.|The skinny dog with the long tail is traveling through the field.|0.04|0.5349827408790588|0.005349827408790589|0.034650172591209415
the man is catching a ball|A man is kicking a ball.|0.6|0.7541592717170715|0.007541592717170715|0.5924584072828293
Two men are sitting in the room.|Two men are standing in a room.|0.6|0.8804547190666199|0.0088045471906662|0.5911954528093338
The woman is waiting for her date.|The woman is on her way to a date.|0.64|0.7098392844200134|0.0070983928442001345|0.6329016071557999
You'll need to check the particular policies of each publisher to see what is allowed and what is not allowed.|If you need to publish the book and you have found one publisher that allows it.|0.6|0.6015404462814331|0.006015404462814331|0.5939845955371856
I am not aware of any university run participant pools.|At the universities I've worked in North America, human-subject studies (esp.|0.12|0.5111158490180969|0.005111158490180969|0.11488884150981903
Apart from admission (which normally should not be related to age), there is something that's related to your question.|Age is not a PhD admission facor in the continental Europe, too.|0.2|0.5709475874900818|0.005709475874900818|0.1942905241250992
This post refers to research in the STEM fields, and may not be applicable to other research topics.|This is about my experience in computer engineering I found that reading for breadth was the more important approach.|0.12|0.6073394417762756|0.006073394417762756|0.11392660558223724
If you don't want to pay for Adobe Acrobat Pro, as @schultem mentions, LaTeX can do this with embedded hyperlinks.|If you don't mind hosting your files online, SlideShare is a good solution.|0.16|0.6398560404777527|0.006398560404777527|0.1536014395952225
I don't think there are likely to be any standards that address this issue specifically.|"You're going to find answers all over the map for this one (i.e., there probably aren't ""standards"")."|0.48|0.6410966515541077|0.0064109665155410766|0.4735890334844589
My answer would be depending on which GRE are you referring to?|The problem I see with the GREs is that the scoring range is highly compressed.|0.2|0.5527086853981018|0.005527086853981018|0.194472913146019
If you have access to it, you can very easily do that with Thomson Reuters’ Web of Science portal.|You can have a look at the arXiv cultoromics website at http://arxiv.culturomics.org, which however searches in articles on the arXiv.|0.04|0.5424243211746216|0.005424243211746216|0.03457575678825379
In general there are a number of different distinct workflows that lead to a poster.|For completeness, Apple's Pages has quite a few nice poster layouts.|0.12|0.5941551327705383|0.0059415513277053834|0.11405844867229462
It is perfectly okay to ask for the figure knowing well that the other person may not give.|You can always ask, then it is the choice of the author to accept or not.|0.72|0.6384914517402649|0.006384914517402649|0.7136150854825973
The academic year does start around September in the USA and I think most European countries.|I would not accelerate things, to avoid getting worse grades that you want.|0.04|0.4380970597267151|0.004380970597267151|0.03561902940273285
I will advise exactly the contrary of what bravo just said in another answer : go for A !|You could defer admission, but it's a little unusual to defer for a year.|0.04|0.4902063608169555|0.004902063608169555|0.035097936391830446
Edit, again: The question seems to have changed, yet again.|I can think of three reasons why a faculty member might reveal how a student performed on a qualifying examination.|0.0|0.4023592174053192|0.004023592174053192|0.004023592174053192
"I agree with Seteropere completely, ""Network Science"" is a very broad subject."|I would say you are approaching it in the wrong way.|0.0|0.574815034866333|0.0057481503486633305|0.0057481503486633305
Supporting an ideology in an ostentatious manner (rather than privately or discreetly) is a personality problem.|I think for an appropriate answer I'd need to know exactly what the 'bad' ideology is.|0.24|0.6294025778770447|0.0062940257787704465|0.23370597422122955
This does not fully answer your question, but it is certainly one consideration.|I am a PhD student in Computational Science, which is an interdisciplinary major spanning mathematics, computer science, and engineerning.|0.0|0.4031603336334228|0.004031603336334228|0.004031603336334228
A few possible problems: 1) Such an ID system seems a little intrusive.|In mathematics, we already have a database of this sort - two them, in fact, with in MathSciNet and Zentralblatt MATH.|0.08|0.4999556243419647|0.004999556243419647|0.07500044375658035
As an complement to the other answers, let me address the question of why planets tend towards tidal locking.|The other answers here are fantastic at explaining in a technical sense.|0.08|0.594831109046936|0.005948311090469361|0.07405168890953064
Stars are rotating, but that's not the cause for their stability.|Stars rotate due to the angular momentum of the gas they formed from.|0.6|0.6411235332489014|0.006411235332489013|0.593588764667511
It indeed appears the Andromeda galaxy (M31) and The Milky Way (MW) are en route to a collision.|In a few billion years, the Milky Way and Andromeda will collide.|0.8800000000000001|0.7178122997283936|0.0071781229972839354|0.8728218770027162
"The short answer is: we are made from the ""stuff"" contributed by many stars."|It is highly unlikely that we're made out of stuff from only one star.|0.64|0.696969747543335|0.006969697475433349|0.6330303025245667
All we know is this : Distant objects are receding from us at a rate proportional to their distance from us.|The expansion of space means that objects in cosmological distances are receding away from each other.|0.6799999999999999|0.6744323968887329|0.006744323968887329|0.6732556760311126
Like Chris said above, stars rotate to conserve their angular momentum.|Stars are rotating, but that's not the cause for their stability.|0.6799999999999999|0.6900386214256287|0.006900386214256287|0.6730996137857437
According to this website the peak visible magnitude will be about 10.5 around February 2nd.|The AAVSO data seems to indicate that it might have already peaked, at around 10.5 (visual).|0.72|0.7294657826423645|0.007294657826423645|0.7127053421735763
All of these effects are related to the 11 year solar cycle.|I will be specific to answering the part regarding the prediction of solar flares.|0.16|0.6065155863761902|0.0060651558637619014|0.1539348441362381
"We are moving ""... relative to the comoving cosmic rest frame ... at some 371 km/s towards the constellation Leo""."|There is no 'still' that is not relative to some other object.|0.16|0.466996967792511|0.00466996967792511|0.1553300303220749
Yes, it's true that the apparent size of the Moon is 30 arcmin.|"When you gaze at the moon ""live"", you are not seeing a still image."|0.2|0.4777567088603973|0.004777567088603973|0.19522243291139604
Let us assume the data for a globular cluster to be equivalent to that of M13.|Globular clusters occupy an interesting place in the spectrum of composite stellar systems.|0.32|0.5844653844833374|0.005844653844833374|0.31415534615516666
Why is the speed of light 299,792,458 m/s, and not (for instance) 3,1 or 4,3 x 10^44 m/s?|Speed of light being finite is one of the fundamentals of our Universe.|0.2|0.403106689453125|0.00403106689453125|0.19596893310546876
As per your definition, a star formed in a binary system (hence near some gravitating body) is a generalised planet.|"The main flaw with your definition of a ""generalised planet"" would be the boundary between stars and planets."|0.64|0.6040184497833252|0.006040184497833252|0.6339598155021667
A method used to calculate the distance between stars is 3 Dimensional trigonometry.|You only need two-dimensional trigonometry if you know the distances to the two stars and their angular separation.|0.4|0.7127841711044312|0.007127841711044311|0.3928721582889557
The farther away, the faster the galaxies move away from us.|Here is my answer to a similar question posted on the physics stack exchange website.|0.0|0.3878266513347626|0.0038782665133476257|0.0038782665133476257
Stars form in star-formation regions, which itself develop from molecular clouds.|It may be possible for a solar system like ours to exist outside of a galaxy.|0.12|0.5319888591766357|0.005319888591766357|0.11468011140823364
A black hole (briefly), is nothing more than a dead star whose mass was more than 3 solar masses.|"I think you mean to ask, ""What is the local sidereal time of Greenwhich?""."|0.0|0.3893038332462311|0.003893038332462311|0.003893038332462311
Yes, but it does not stay in the same constellation.|Constellations are human constructs to make sense of the night sky.|0.2799999999999999|0.5613965392112732|0.005613965392112732|0.2743860346078872
Asteroids are what are called minor planets - small inner solar system rocky bodies.|The objects you are refering to are actually two different objects: asteroids and comets.|0.4|0.5365361571311951|0.005365361571311951|0.39463463842868807
Here is a lexical decision task I wrote years ago using PHP and Javascript (github link).|Just for reference, I ended up writing simple web-based lexical decision task software myself.|0.52|0.6983286142349243|0.0069832861423492435|0.5130167138576508
It's pretty difficult to imagine a person with Social Anxiety Disorder being an extrovert.|On the surface, it does seem like social anxiety disorder and extroversion shouldn't both exist in the same person.|0.8400000000000001|0.6861183047294617|0.006861183047294617|0.8331388169527054
It is hard to delineate emotion completely from thoughts or sensations, because emotion can contain both.|Technically speaking, an emotion is not different from thought the way it is processed in brain, both involve neurotransmitters.|0.5599999999999999|0.6947574019432068|0.006947574019432068|0.5530524259805679
I've found an additional concept that may be related to the original question: prototype theory.|According to current models of human concept learning, the answer to your question is both.|0.0|0.7106753587722778|0.007106753587722778|0.007106753587722778
There are individuals who possess extraordinary memory ability, sometimes called eidetic memory.|There are many arguments for why this is not the case.|0.0|0.4357782304286957|0.004357782304286957|0.004357782304286957
Spike trigger is a specific type or you could say a sub-set of reverse correlations, covariance and probabilities.|There's the naïve version of spike triggered averaging, and the sophisticated version.|0.4|0.5927452445030212|0.005927452445030212|0.3940725475549698
As mentioned in the other comments, ANOVA is problematic when mixing types of predictor variables.|I like to think of multitasking as rapid task switching.|0.0|0.5840516090393066|0.005840516090393067|0.005840516090393067
Q: What is the reason for people to implicitly trust their peers in extreme (or not) situations?|One human-being reliance on other(s) awareness is defined by the level of trust between the humans.|0.52|0.6141000390052795|0.006141000390052795|0.5138589996099472
Intrinsic reward is the emotional pay-off that you get by completing an activity.|According to Frederick Herzberg's two-factor theory of motivation, intrinsic rewards are motivators (e.g.|0.52|0.5971891283988953|0.005971891283988953|0.514028108716011
Presumably the decision of drivers to slow down in response to work zone signage is influenced by many factors.|"This short talk deals with issues of ""cheating slightly"" :Dan Ariely: Our buggy moral code."|0.0|0.5063584446907043|0.005063584446907044|0.005063584446907044
When studying adult IQ, general adult norms are often used.|Basically, what you do is you compare each age group IQ to the standardization sample.|0.52|0.654764711856842|0.00654764711856842|0.5134523528814317
Some ancient historical precedent exists for preferring $10$, but also for $6$, so that's mixed support from Wikipedia on perfect numbers.|This is indeed possible, but I haven't seen it done experimentally for reasons other than feasibility.|0.0|0.4736655056476593|0.004736655056476593|0.004736655056476593
These are interesting studies, but the bottom line is: yes, environment affects cognitive abilities.|I'm not sure what you mean by cognitive capacity, but I absolutely believe that language shapes the way we think.|0.32|0.6893575191497803|0.006893575191497803|0.3131064248085022
Since this is a relatively new problem for behavioral researchers, I don't know that there is a common consensus.|I'll address just the first of your three sub-questions, the others have been answered by Chuck Sherrington.|0.0|0.5911257266998291|0.005911257266998291|0.005911257266998291
If non-human animals do have intelligence too, why is their intelligence not as advanced as humans?|Your own theory is bad because it seems to follow from a Lamarkian interpretation of evolutionary theory.|0.12|0.5088866353034973|0.005088866353034973|0.11491113364696502
The Hare Psychopathy Checklist is often used to assess psychopathy in clinical settings.|From an article entitled Can You Call a 9-Year-Old a Psychopath?|0.36|0.5610259771347046|0.0056102597713470455|0.35438974022865294
I wrap steaks individually in freezer paper, then put them into ziploc freezer bags.|Wrap well in plastic (individually) and then put in a freezer bag.|0.76|0.7678281664848328|0.007678281664848328|0.7523217183351517
In addition to oil, make sure the grill is nice and hot before you start cooking.|I'd been using paper towels to oil the grill, and I just discovered that newspapers work a lot better.|0.32|0.5138604044914246|0.005138604044914246|0.3148613959550858
The best way I have found is to soak the ears in husk for several hours before grilling.|Soak whole ears in the husk in a bowl of water.|0.64|0.6530798077583313|0.006530798077583313|0.6334692019224167
There are actually quite a few differences between the different types of flour.|The difference is the amount of protein contained in the flour which can range from 5% to 15%.|0.52|0.6437563896179199|0.006437563896179199|0.5135624361038208
I've never adjusted the length of time based on number of eggs.|I don't boil eggs enough to keep a feel for the timing...|0.6|0.6445491313934326|0.006445491313934326|0.5935545086860656
I just hold the cheese closer to the edge away from the grater.|"By the wording of the question, I'm pretty sure you're using one of those pyramidal graters or a ""sheet"" grater."|0.2799999999999999|0.5192018747329712|0.005192018747329712|0.2748079812526702
I've stored pancakes in the freezer for over two month and not had any freezer burn.|Its going to depend on the type of packaging and also the freezer.|0.32|0.5594034194946289|0.0055940341949462895|0.3144059658050537
Break the bulb into cloves, breaking off the bottom and the dry stick that goes up the middle.|lay down a knife horizontaly on the cloves and hit it.|0.32|0.5404351353645325|0.005404351353645325|0.3145956486463547
I managed to find this recipe, I think this is where I got the idea.|I've only made a couple of bbq sauces, but they've always come out really well.|0.2|0.5012080669403076|0.005012080669403076|0.19498791933059695
I  believe one cannot taste the difference between minced(canned) and fresh garlic once it is cooked.|In my experience, fresh garlic is great for when you want texture, or to slow down the flavour infusion.|0.36|0.6689525842666626|0.006689525842666626|0.35331047415733335
I grill salmon that I get with the skin on.|Salmon is a great choice and it's readily available pretty much everywhere.|0.36|0.4262765645980835|0.004262765645980835|0.35573723435401916
The recipe I work from has you put the meat in the freezer, then pan sear it.|Starting with a whole chilled piece of meat, I quickly pour boiling water over all the outside surface.|0.2799999999999999|0.5857745409011841|0.005857745409011841|0.27414225459098807
They don't taste identical at all, and even more important, they don't smell the same.|Black pepper and white pepper are differing preparations of the fruit of the Piper nigrum plant.|0.52|0.4092860519886017|0.004092860519886016|0.515907139480114
This depends on the shelf life of the cultivar of tomato you purchased.|Tomatoes will last longer if kept in the fridge, but I actually recommend against keeping them there.|0.4|0.5619751214981079|0.005619751214981079|0.3943802487850189
Coagulated egg proteins in combination with gluten give baked goods the supporting structure they need.|There are basically two types of cakes: butter and sponge (or Génoise).|0.2|0.5229678750038147|0.005229678750038147|0.19477032124996185
A common one is haddock and is in season pretty much year round.|White fish are, as a rule, more delicately flavored than darker fleshed fish.|0.2799999999999999|0.4802673161029815|0.004802673161029815|0.2751973268389701
Good cheddar has little chunks of calcium lactate on/in it - could it be that?|I have two suspicions: One, you're undercooking your roux, the flour and butter mixture, and not fully incorporating the flour.|0.12|0.4580835998058319|0.004580835998058319|0.11541916400194167
Copper can be useful for certain tasks due to the its metallic properties (heats quickly, distributes heat evenly, etc.|Probably subjective, but ... Good clad stainless steel will give you much better cooking performance per dollar than copper.|0.2799999999999999|0.6170596480369568|0.0061705964803695675|0.27382940351963037
"She obviously has a legit excuse, although she could have been more responsible and ""have"" told you in advance."|The first have covers both been more responsible and told you in that sentence.|0.08|0.610284149646759|0.0061028414964675905|0.07389715850353241
In some cases the implication could even be that Tom does not love her.|There is no implication about Tom whatsoever in such a sentence.|0.36|0.6162118315696716|0.0061621183156967164|0.35383788168430325
I agree with others (and yourself) in that I have never heard this phrase in English.|I have never heard or seen the phrase you mention.|0.8|0.7305798530578613|0.007305798530578614|0.7926942014694214
The assertion is false, at least as you've restated it here.|"""I had mainly been"" is fine, in the context you're using it."|0.12|0.5259329676628113|0.005259329676628113|0.11474067032337189
I'd suggest you look to the constructions of the native language(s) of your students.|As bikeboy389 said, you can learn a lot by looking at students' native languages.|0.5599999999999999|0.6511378884315491|0.006511378884315491|0.5534886211156844
I see some references to status as uncountable as well, but that doesn't make much sense to me.|"There are some cases ""status"" may be accounted of countable."|0.52|0.6677975058555603|0.006677975058555603|0.5133220249414444
If I understand you correctly, you are looking for a hypernym of inclusion and exclusion.|Inclusion is the act of including and exclusion is the act of excluding.|0.52|0.5316709280014038|0.005316709280014038|0.514683290719986
Firstly, you should be aware that there are two different kinds of dashes: the en dash and the em dash.|Semicolon is used to join sentences that can stand alone, but are joined to emphasize their relationship.|0.12|0.4245136678218841|0.004245136678218841|0.11575486332178116
"Pardon the brevity of this answer, but I would say ""named"" is preferred within the context of your example."|Named is preferred in your example, since you are formally giving a name to your method.|0.8800000000000001|0.7371892333030701|0.007371892333030701|0.8726281076669694
"In standard English, I think ""don't got"" has the same register as ""ain't""."|I'd say the expression I don't got... is generally rare in spoken AmE.|0.44|0.6282783150672913|0.006282783150672913|0.43371721684932707
"The ""more posh"" words are usually Latin (occasionally Greek) in origin."|As Shinto pointed out, vulgar words exist in every language.|0.2|0.5377507209777832|0.005377507209777832|0.19462249279022217
I'm American, and I've never heard the bathroom referred to as St. John's.|In situations like these, I tend to lengthen out the phrase.|0.0|0.4372314512729645|0.004372314512729645|0.004372314512729645
The room used for defecation is almost always referred to by euphemism.|I'm English, and would probably use 'toilet' most of the time, and always in the context of a private home.|0.32|0.519244909286499|0.00519244909286499|0.314807550907135
I can only think of context using insofar as or insofar that.|The form insofar is American English; the standard form in British and other English is 'in so far'.|0.36|0.5123075842857361|0.005123075842857361|0.3548769241571426
"As others have said, ""ten of six"", though not used in many English speaking areas, would be understood as 5:50."|"""Ten of six"" probably means 5:50 but I have not heard it before."|0.76|0.6623407006263733|0.006623407006263733|0.7533765929937363
"Certainly many usage guides have advised against use of this ""singular they"" on various ""logical"" grounds."|"Second one  (for writing purpose), if I believe the ""THEY/THEIR (SINGULAR)"" article."|0.6|0.5504834055900574|0.005504834055900573|0.5944951659440995
"This may be overly obvious, but in American English, saying ""you're welcome"" is certainly polite and standard."|"I'm not sure how ""Not at all"" sounds in response to ""thank you""."|0.2799999999999999|0.5644811987876892|0.005644811987876892|0.274355188012123
"Back in the day, ""cable"" was used to describe communications sent abroad."|"The word ""cable"" has its origins in the days of the telegraph."|0.6|0.7525027990341187|0.007525027990341187|0.5924749720096588
Those expressions could have slightly different meanings especially when talking about finance.|I suspect the phrase originated in the habit of drawing the internet as a cloud shape on network diagrams.|0.08|0.5516590476036072|0.005516590476036072|0.07448340952396393
In the United States, jails are operated by cities and counties (or equivalent).|Jail is a municipal level, prison is on a state/federal/provincial/territory level.|0.72|0.6376827359199524|0.006376827359199524|0.7136231726408004
Yes, your sentence will be clearer if you write the actual word instead of the slash.|Most style guides recommend against using the slash in phrases like “X and/or Y”, as well as  “this is hard/impossible to do”.|0.6799999999999999|0.5464981198310852|0.005464981198310852|0.6745350188016891
If you understand yourself and your enemy, you will be far more likely to win any battle.|Another meaning behind this quote aside from probabilities of winning a theoretical battle is the importance of knowing/understanding others.|0.5599999999999999|0.6562332510948181|0.006562332510948181|0.5534376674890518
There are a lot of push up variations you can do and they all stress different muscle systems.|There are several different pushup variations out there and most of them provide a unique advantage.|0.8400000000000001|0.7492066025733948|0.0074920660257339474|0.8325079339742661
You definitely do NOT want to be supporting your weight with your arms on the bike for normal riding.|No, don't support your weight on your arms Your hands simply aren't really made for supporting all that weight.|0.8400000000000001|0.6895471215248108|0.006895471215248108|0.8331045287847519
Yes, you should stretch before running, but not the sit down and reach kind of stretching.|Neuromuscular Activation and Dynamic Stretching Here is an excellent video on a dynamic stretching routine for running.|0.36|0.5732583403587341|0.005732583403587341|0.35426741659641264
I feel your pain - I absolutely pour with sweat with any vigorous exercise, even in cool conditions.|Sweat rate is sweat rate, you can't really control it.|0.2|0.5375872850418091|0.00537587285041809|0.1946241271495819
Running downhill is the BEST way to strengthen your quad muscles.|Additionally often people will think a downhill marathon is easier, but in fact, is often harder than an uphill marathon.|0.4|0.5564313530921936|0.005564313530921936|0.39443568646907806
I recently stumbled on a great article that talks about protein consumption for the purposes of building muscle (recovery included).|Low reps with high weights don't add mass because the duration of the exercise is kept short.|0.2|0.5606825947761536|0.005606825947761535|0.19439317405223847
Rotate through square, lunges and calf raises doing each until you feel a little burn.|Air squats, forward and side lunges, sprawl, wall chair, and lots and lots of jump rope.|0.32|0.5514644980430603|0.005514644980430603|0.3144853550195694
If you're doing a full body workout 6 days a week, you absolutely need the rest week.|There are both physiological and neurological reasons to build in rest.|0.52|0.5832772254943848|0.005832772254943847|0.5141672277450562
I've noticed a remarkable difference when I run on the treadmill vs when I run on the road.|A treadmill won't prepare you for the impact of running for real.|0.64|0.6934723258018494|0.006934723258018494|0.6330652767419815
Google search for Travel WODs has whole lots of results which you can use.|As @Sarge says, this is for a doctor to diagnose properly.|0.08|0.5491084456443787|0.005491084456443787|0.07450891554355621
Since you're being kind of vague here, I can only give you a vague answer.|In general, warming up your muscles only requires performing the movement with lower weights.|0.0|0.4239777624607086|0.004239777624607086|0.004239777624607086
First of all, as a general matter of fact you suppose to change your workout routine in every 3-4 weeks.|You can mix those, but in my experience, it will be very difficult at first.|0.0|0.4993254244327545|0.004993254244327545|0.004993254244327545
Properly executed weight training will increase, not decrease, your flexibility and mobility.|I've seen guys that are still very flexable while lifting weights.|0.44|0.613962709903717|0.006139627099037171|0.43386037290096285
I think it is still feasible to store seeds until the next year.|I haven't tried storing tomato seeds myself, but I have tried to store pepper seeds (and they are closely related).|0.3|0.5978933572769165|0.005978933572769165|0.2940210664272308
It is not recommended to use greywater on vegetables that you will eat directly.|Adding soap to water allows the water to dissolve oils.|0.12|0.5710557699203491|0.005710557699203491|0.1142894423007965
Yes, you can add coffee grounds with their filters to your compost pile.|Absolutely ok; we have incorporated coffee grounds into our plant food and many of those grounds included the paper filter.|0.8|0.6666077375411987|0.006666077375411987|0.793333922624588
There are no post-emergents that specifically kill crabgrass without killing lawn grass.|I brought an Ace product that kla crab grass and you can use it below 90 degrees.|0.36|0.5162953734397888|0.0051629537343978885|0.3548370462656021
Pick them as soon as they are as ripe as you want them.|I live in Delaware and have already harvested my jalapeno and chili peppers.|0.12|0.4468885362148285|0.004468885362148285|0.1155311146378517
Thistle is classified as a noxious weed in most places and must be controlled.|I've got the same problem, where there are fields of dandelions just beyond the borders of my gardens.|0.32|0.5448088049888611|0.005448088049888611|0.3145519119501114
Support is good for eggplants as the fruit may become heavy and can even break the branches.|Some support won't hurt, especially if it is a large fruited variety.|0.48|0.6222358345985413|0.006222358345985413|0.4737776416540146
"To paraphrase a common saying, ""One man's weed is another man's lawn""."|First, let me say I've no experience doing battle with Bermuda grass.|0.2|0.4679911434650421|0.004679911434650421|0.1953200885653496
Just about anything can be grown indoors without natural sunlight.|We have quite a few people here who have grown peppers and small tomatoes indoors and in pots.|0.4|0.5694031715393066|0.005694031715393066|0.39430596828460696
Chances are picking the seeds once it's gone to seed isn't going to actually encourage new growth.|The longer you can leave the seed-heads on the plant the better (IMHO).|0.32|0.5697522759437561|0.0056975227594375615|0.31430247724056243
So you know, I do not have personal experience with this.|Since you've already accepted a nicely sourced answer, I'll contribute some unsubstatiated tradition (i.e.|0.04|0.5536794066429138|0.0055367940664291385|0.03446320593357086
