s1|s2|sts_score|metric_score
A striped cat laying down on a bag of cat litter.|Domestic cat laying on back of cat litter.|0.76|0.7682376503944397
A man and small child in a living room posing for the camera.|A man and woman are posing for the camera.|0.48|0.7216569781303406
A home office with three computer monitors and other equipment on a desk.|Room with several computer monitors.|0.6|0.7295526266098022
Five birds stand on the snow.|Several cardinals stand in the snow.|0.76|0.6925118565559387
A black vehicle parked with a vies of low-lying mountains.|A black car parked in the dirt out in the country.|0.52|0.5519196391105652
A passenger train in the snow.|A passenger train waiting in a station.|0.44|0.6600964665412903
The black bird is sitting on the ground.|A blackbird sitting on the ground.|1.0|0.8137090802192688
The black and white bull is looking at the camera.|A black and white dog looking at the camera.|0.4|0.7980436086654663
A young girl riding a white and grey horse.|A young blonde girl in riding gear sits on top of a gray and white horse.|0.76|0.7047449350357056
A black and white sheep is walking next to a white sheep.|Little black and white calf with a tag on its ear.|0.16|0.53943932056427
A living room with a dining table in the background.|A boy doing a wheelie on a plank with the beach in the background.|0.0|0.4535589814186096
The dining room table gets some afternoon sun.|Dining room with wooden dining table set with playmates.|0.44|0.58751380443573
A red moped parked on a sidewalk in front of graffiti.|The red scooter is sitting on the street in front of the building.|0.72|0.6884093880653381
The seagull is floating on the water.|A little bird floating in the water.|0.72|0.7177122235298157
A black dog stands next to materials at a construction site.|An Asian toddler girl sits next to a pot of flowers on a marble post.|0.0|0.5474883913993835
A woman posing in front of an apartment building in the snow.|A woman stands in front of a building in the snow.|0.8800000000000001|0.8450405597686768
Five cows are grazing beside the road.|Several sheep grazing in the field.|0.2|0.8051124811172485
Two mountain goats grazing in front of an alpine lake.|Two animals grazing next to a mountain, and a body of water.|0.64|0.7420251965522766
Black and white cows behind a fence.|Two black and white cows behind a metal gate against a partly cloudy blue sky.|0.64|0.7076936364173889
A passenger train waiting in a station.|A passenger train waiting at the city train station.|0.8|0.8390049934387207
A white animal running through snow covered woods.|A white dog runs through a snow covered wood.|0.6799999999999999|0.8780774474143982
A man sitting on the grass looking toward the sky.|The train is riding on the tracks in the snow.|0.0|0.5120086073875427
A black, flat screen television placed on the floor.|A flat screen TV on the floor.|0.8|0.8716351389884949
A silver bicycle is parked in a living room.|A bicycle in a dining room.|0.48|0.7158161401748657
Black train on train tracks.|A train on the train tracks.|0.82|0.7954357862472534
Black train on train tracks.|A train on the train tracks.|0.82|0.7954357862472534
An orange tabby cat sleeping on the sofa.|Man wearing a bib sitting on a green couch.|0.0|0.574472963809967
The bald eagle is perched on a rope.|Two bald eagles perched on a branch.|0.52|0.7636463642120361
A couple posing for a picture on a couch.|Young couple sitting on couch.|0.8|0.7391714453697205
The men are playing a guitar and having a drink.|There is a young boy with a red and blue jacket on feeding a sheep.|0.0|0.42066657543182373
Two cats sitting together on the sofa looking out the window.|Two cats are looking at a window.|0.76|0.7148918509483337
Red double decker bus.|Red double decker bus with hood up.|0.75|0.850225031375885
A close-up of an animal with a long face standing on grass near a tree.|A close-up of a woman with black boots next to a blue motorcycle.|0.0|0.588417649269104
A brown and white dog sits on a floral-patterned chair.|A small orange and white dog with a collar and a bell relaxes on a flower print pillow.|0.36|0.6870294213294983
A group of people sitting at a restaurant table.|A group of people sitting around a table with food on it.|0.8400000000000001|0.7833186984062195
Two sheep on to of a cliff looking at the camera.|Two sheep are standing, looking at the camera, face opposite directions.|0.4|0.5223362445831299
A black and white photo of an empty train station.|a black and white photo of a cat lying down.|0.32|0.7625907063484192
A row of locomotives on a siding in a field.|A dark brown horse standing in a field.|0.24|0.5071430802345276
A white Apple computer sits on the beige carpeting of a bedroom.|An Apple computer sitting on the floor.|0.72|0.7205711007118225
a dog napping under a small table.|A dog sleeping under a table.|0.92|0.8632096648216248
A boat with four sails is sailing on water.|Sail boat sailing on the water.|0.72|0.7478427886962891
Red sports car racing down track.|A red sports car driving quickly on a track.|0.92|0.7786740064620972
Black bird sitting on a concrete slab.|Small dog sitting next to white wall.|0.16|0.6509866118431091
A Victory Liner bus is white with red and gold stripes.|A white tour bus with red, orange and yellow stripes.|0.64|0.8092769384384155
Red double decker bus on side of street.|A red double decker bus on a city street.|0.8800000000000001|0.7579178810119629
A group of river barges with trees in the background.|A young girl wearing a bike helmet with a bicycle in the background.|0.08|0.5115664005279541
The seagull is floating on the water.|Large cruise ship floating on the water.|0.24|0.691421389579773
A motorcycle parked next to a car.|A BMW motorcycle parked between two cars.|0.6|0.7918409705162048
Gray cat looking out the window.|A cat looking out of a window.|0.8|0.8109133839607239
a black and white photo of a cow under a tree.|A black and white photo of a cow walking under a tree in a field.|0.8400000000000001|0.8666010499000549
A potted plant in sunlight from a window.|A potted plant with only a few sprouting.|0.5599999999999999|0.5529043078422546
Four people are rowing a boat near the shore.|four people are on a boat on green water.|0.5599999999999999|0.7036563754081726
A girl in a red shirt is riding a brown horse.|A tan and white dog laying in bed with a yellow coverlet.|0.0|0.5656669735908508
There is a small desk and chair in front of the laundry room.|A room with tan walls and a washer and dryer.|0.2799999999999999|0.624299168586731
An Amtrak passenger train waiting at a station.|A passenger train waiting in a station.|0.8|0.8522629141807556
A large jet on the ground at the airport.|A passenger jet flies through the air.|0.36|0.609000027179718
A young girl wearing a helmet riding a pony.|A girl wearing a red blouse riding a brown horse.|0.4|0.6858353018760681
People sitting on the porch.|People sitting on acouch.|0.2799999999999999|0.6594628691673279
Two horses standing in a pen.|A group of horses grazing in a field.|0.32|0.6441830992698669
The red train and the yellow train on on the tracks.|Two trains are traveling on the track.|0.6799999999999999|0.6184011697769165
Two people sitting at a table at a restaurant.|A group of people sitting around a table on a porch.|0.2|0.7451194524765015
A lamb stands near two tiny animals.|A sheep standing near her children.|0.2799999999999999|0.6953020095825195
A person riding a dirt bike in the outdoors.|A person jumping a motorbike in the air.|0.44|0.59962397813797
Tan cow with ear tags on a grassy field.|Many sheep standing on a green hill.|0.04|0.5275986790657043
Sail boat sailing on the water.|Sail boat floating on the blue water.|0.8400000000000001|0.7835223078727722
a woman with a viking hat on.|Smiling woman sitting wearing a viking hat.|0.8400000000000001|0.7661471366882324
Parked white double decker bus.|A red and white double decker bus is parked.|0.8400000000000001|0.8343316912651062
A field of black faced sheep.|A black faced sheep.|0.5599999999999999|0.8225839734077454
Two birds are perched on a metal band.|Two small birds perched on a metal bar.|0.8|0.7540519833564758
Table with blue table cloth in kitchen.|Wooden cabinets in kitchen.|0.32|0.587481677532196
A young woman with a bracelet is wearing a bikini top and jeans.|A women wearing a bikini top and jeans.|0.8|0.7107524275779724
A brown horse grazing in a field of green grass.|Brown horse standing in middle of grassy field.|0.8|0.7660520672798157
A pot of liquid is at the center of a tinfoil covered plate.|A pot of food is placed in the center of a red tablecloth.|0.2799999999999999|0.7111316919326782
A black and white cow standing in a grassy field.|A blue jay standing in a grassy field.|0.12|0.6919692158699036
A yellow and blue airplane is flying in the sky.|The white airplane is flying in the blue sky.|0.64|0.8353450298309326
A women sitting in a chair at Christmas holding make up.|A train sitting on the tracks in a train yard.|0.0|0.40823206305503845
Four Asian young people sitting in a den or living room.|A girl sitting in a living chair.|0.16|0.5997607707977295
Train going down the tracks.|Train gliding on tracks.|0.92|0.7980087399482727
A young woman dressed in black.|Two young kids dressed up sitting down on chairs.|0.04|0.6004059314727783
Group of people sitting at table with drinks.|four people sitting at a table.|0.6|0.7179646492004395
A plane flying at a distance.|A woman with a white horse.|0.0|0.4163644015789032
A group of river barges with trees in the background.|A group of cows in a field with yellow tags in their ears.|0.04|0.5080850124359131
A living room with a dining table in the background.|A living room with large sofas and a dining table in the background.|0.72|0.8342003226280212
Yellow striped cat resting on blue sofa.|An orange tabby cat sleeping on the sofa.|0.8|0.7344401478767395
A passenger train coming into a station.|A large bird is flying through the air.|0.0|0.4090674817562103
Two people paddling in a red canoe with trees in the background.|Two people padding in a yellow canoe down a river with trees in the background.|0.6799999999999999|0.8231435418128967
A black train moves down the tracks.|Black train idle on the tracks.|0.44|0.7722530364990234
A white jeep parked in front of a store.|A white Jeep parked on a street.|0.7|0.8101968765258789
Two women standing in front of tour bus.|Two men talking in front of a plane.|0.08|0.6835134625434875
A man rides a large black motorbike.|A child sits in a large black leather chair.|0.0|0.4947989881038666
A bicycle is parked outside a bookstore.|People stand outside a bookstore.|0.16|0.6232197880744934
Plane in mid-flight at sunset.|A plane flying near the sunset.|0.76|0.7650396227836609
Two red buses parked up with gardens in front of them.|Red buses are parked by a large white building beside a formal garden.|0.6799999999999999|0.7081139087677002
A yellow parrot clings to the side of its cage.|A yellow and orange bird hold on to the side of a cage.|0.6799999999999999|0.7450599074363708
Couple sailing in a small sailboat.|Two men sailing in a small sailboat.|0.6|0.8221880793571472
A silver and blue motorcycle sitting next to a car.|A motorcycle parked next to a car.|0.72|0.6503990292549133
Red double decker bus.|A red, double-decker bus.|1.0|0.9112364649772644
Feet standing on a pretty day with large building in background.|Two police officers standing behind a van with a bus in the background.|0.08|0.437142550945282
A small white dog chews on a twig while lying on a wooden deck.|The white dog is laying on the wooden floor underneath the table.|0.32|0.6359261870384216
Man standing in front of silver train.|Man standing in front of a silver rail car.|0.8800000000000001|0.8421136736869812
A close-up of a sheep with its tongue hanging out.|Close up image of a sheep with it's tongue hanging out.|1.0|0.8798976540565491
A black and white horned cow standing in a field.|a black and white cow standing in the field.|0.8400000000000001|0.8061314821243286
A man riding a white horse in an arena.|A man riding a white horse.|0.8|0.860950767993927
A train sitting on the tracks near a field.|A train traveling down the tracks.|0.44|0.7539835572242737
A women and small child sitting at a dinner table smiling at the camera.|A small cat laying on a wooden beam looking up at the camera.|0.08|0.5730422139167786
A buddha statue sits on a table with a wooden table runner.|A bird standing on top of a wooden fencepost.|0.08|0.49370673298835754
Two red buses driving in front of a garden.|Train pulling into a station.|0.0|0.5538942813873291
Cows grazing in a snow covered field.|Five cows grazing in a snow covered field.|0.76|0.9239676594734192
A man riding a white horse.|A woman riding a brown horse.|0.36|0.8477774262428284
Man with blue shirt standing in front of a fountain.|A man in a blue shirt and tan pants is standing in front of a statue of a man, which is in a cobble stone paved plaza.|0.64|0.6408315896987915
A girl in riding gear sits atop a brown horse.|A girl in a red shirt is riding a brown horse.|0.8|0.8159677982330322
A clear plastic chair in front of a bookcase.|a clear plastic chair in front of book shelves.|0.8400000000000001|0.8490857481956482
A dog is wearing a gray jacket.|A dog laying in a pet jacket.|0.6|0.694372832775116
A sheep stands on a hillside.|A large sheep standing on a hill.|0.8|0.8161999583244324
A black and white cow standing in a grassy field.|a black and white cow standing in the field.|0.76|0.8711469769477844
A woman in a black bikini top and jeans.|A woman in a black hat is standing by the subway.|0.2|0.5559288859367371
A girl riding a brown horse.|The jockey is wearing purple and riding a brown horse.|0.44|0.6523013710975647
Man standing in front of yellow corvette.|A man is standing next to a yellow sports car.|0.64|0.7155488133430481
A man sitting on the grass looking toward the sky.|The man is standing on the sidewalk in front of the horse.|0.0|0.6119928359985352
A man poses in front of a large fountain with a statue on top.|Man with blue shirt standing in front of a fountain.|0.5599999999999999|0.7708751559257507
A white cat standing on a carpet.|A sheep standing in a forest.|0.08|0.572477400302887
A flat screen TV on the floor.|A flat-screen TV sits on the floor.|1.0|0.8789503574371338
Two brown horses standing in grassy field.|Two men sailing in a small sailboat.|0.0|0.39001885056495667
Two sheep stand in a doorway.|Two rams stand on snowy ground.|0.2799999999999999|0.6340434551239014
Room with several computer monitors.|A room with four computer monitors in a row.|0.8|0.8531612753868103
A line outside of a bookstore on a street.|The yellow motorcycle is parked on the street.|0.08|0.44552192091941833
A passenger jet sits on a runway.|A large passenger jet flying close to the ground.|0.36|0.6511407494544983
Old green bottle sitting on a table.|Three men in suits sitting at a table.|0.08|0.5060120224952698
Two white horses staring over a fence.|Two horses standing in a pen.|0.6|0.6257522702217102
The black and white cows pause in front of the gate.|The white airplane is flying in the sky.|0.0|0.44512271881103516
A black and white cow standing in a grassy field.|A black and white horned cow standing in a field.|0.8|0.8038322329521179
a black and white photo of a cat lying down.|A black and white image of a cat laying on a rug.|0.8400000000000001|0.8332804441452026
A man and woman stand, smiling for camera.|A man and woman are posing for the camera.|0.8400000000000001|0.811953604221344
A orange and white cat asleep on a leather chair.|A ginger cat sitting on an office chair.|0.6|0.6701443791389465
A white cat standing on a carpet.|A pretty white striped cat with his head hanging off the table.|0.32|0.6666536927223206
Grey and white domestic kitten lying down on a desk.|A man and his bicycle laying down on the green grass.|0.04|0.5120602250099182
A woman posing in front of an apartment building in the snow.|White bus parked in grass in front of building.|0.0|0.6624361872673035
A young woman with a bracelet is wearing a bikini top and jeans.|A woman wearing jeans, a dark bikini top, and a bracelet.|0.92|0.7952591180801392
A table and chairs are in a room with a picture on the wall and a ceiling fan.|A school bus driving down a road with green trees and grass in the background.|0.0|0.42261675000190735
A man sits crossed legged on a bed watching a small TV.|A man sits on a bed very close to a small television.|0.6799999999999999|0.7611401677131653
The headlights on a blue car.|Close up of the headlights on a blue car.|0.8400000000000001|0.7331429719924927
A passenger train coming into a station.|A passenger train sits in the station.|0.48|0.824773371219635
An airplane facing the camera.|A lone cow sits in the cold of the yard.|0.0|0.3872072398662567
A woman riding a brown horse.|A person dressed in white on a brown horse.|0.64|0.7092170119285583
a jockey riding a horse.|A jockey riding a horse in a pen.|0.76|0.8079493641853333
The two dogs blend in with the stuff animals.|Two dogs sit on a couch with many stuffed animals.|0.6799999999999999|0.6438544392585754
A train is running on the tracks.|A train is running down the track in a rural area.|0.8|0.7246721982955933
Someone standing on a snowy mountain, watching a plane.|A man stands on a mountain, watching a plane.|0.8800000000000001|0.7616451382637024
A bird is flapping its wings in the water.|A large black bird is sitting in the water.|0.64|0.6733112931251526
A cruise liner docked at a port.|A cruise ship docked at a coast.|0.64|0.8528887629508972
A red double decker bus on a crowded street.|A white bus partially in the snow on a public street.|0.4|0.6395622491836548
A woman pets a dog in a fenced area.|A woman pets a dog in a gated yard.|0.96|0.8909039497375488
A black and white cat playing with a blanket.|A black and white cat gets into a basket of yarn.|0.44|0.6724706292152405
A man on a mountain bike going down an incline.|This is a man riding a mountain bike over rocks on a clear day.|0.64|0.7711134552955627
A cat reclines on an office chair.|A ginger cat sitting on an office chair.|0.76|0.8139844536781311
A group of horses grazing in a field.|A brown horse grazing in a field of green grass.|0.52|0.7419649958610535
A group of people having a drink.|A row of locomotives on a siding in a field.|0.0|0.41517379879951477
Two dogs in a fenced kennel look ahead.|Two woman pose in a dining room with a baby.|0.0|0.4301263988018036
Three sheep on a dirt road viewed from a passenger vehicle.|Three sheep in middle of gravel road.|0.6799999999999999|0.7359314560890198
A yellow and blue airplane is flying in the sky.|Nine red and white aircraft flying in formation trailing smoke.|0.2|0.6843313574790955
The train sits at the train station.|The blue train is at the station.|0.8|0.7805344462394714
A train sitting on the tracks near a field.|A baby is sitting in the grass.|0.0|0.49798843264579773
Red double decker bus taking on passengers.|A red double decker bus is picking up more passengers in a city.|0.8800000000000001|0.7341567873954773
Two guys sit on a couch holding beers with a girl lying on their laps.|Two women watching the street with their bikes to see when they may cross.|0.0|0.43199488520622253
Two women in the kitchen looking at a object.|Two women in kitchen with one taking a picture.|0.5599999999999999|0.7457655668258667
A race horse galloping without a rider.|A horse galloping while wearing the number 4.|0.5599999999999999|0.7066759467124939
A steam engine and train moving toward the camera.|A large bird of prey flying towards the camera.|0.16|0.458450585603714
A black and white photo of a glass bottle of Coca Cola.|This is a black and white picture of a short squat Coca-cola bottle.|0.8400000000000001|0.7281922698020935
A small bird perched on an icy branch.|A yellow bird perched on a branch.|0.64|0.7841655611991882
Boy with glasses typing on a computer.|A boy looking at a computer screen.|0.64|0.7161523699760437
A red truck spins their tires while a black one leaves the frame.|Red truck spinning tires and emitting smoke from behind.|0.64|0.547069251537323
A living room with table, chair and sofa alongside a large palm.|A living room with a blue sofa, camp bed, wooden bench and dresser.|0.48|0.6901915669441223
A smiling woman holding a small baby.|a woman sitting on a sofa holding a baby.|0.6799999999999999|0.775713324546814
An Esso gas station with trees in the background.|Two police officers standing behind a van with a bus in the background.|0.0|0.5572707056999207
Four blue and yellow planes flying over four boats.|Four blue and yellow planes in flight.|0.8400000000000001|0.759714663028717
A horse standing near a gate with another horse in the background.|A group of river barges with trees in the background.|0.0|0.5504223704338074
Three bottles are on a table.|Old green bottle sitting on a table.|0.48|0.7570914626121521
A steam engine comes down a train track near trees.|A train is at a train station.|0.2799999999999999|0.5525642037391663
A train is at a train station.|A train parked at a train station.|0.8400000000000001|0.7928874492645264
a woman sitting on a sofa holding a baby.|Bird sitting on a log in a lake.|0.08|0.4841795861721039
Two birds flying towards water feeder.|Two birds flying near bird feeders.|0.72|0.8123484253883362
Two cows standing in a large field.|Horse standing in a field.|0.32|0.7622624635696411
A group of sheep grazing on a hill.|A group of sheep are on a hill.|0.8|0.8628504872322083
A man stands in front of a train.|A man is standing in front of a raised statue,.|0.4|0.638199508190155
Two women are posing for the camera and giving the thumbs up sign.|Two smiling young women giving the thumbs up sign.|0.8800000000000001|0.8025045990943909
A women holds a small baby while sitting on a sofa.|a woman sitting on a sofa holding a baby.|0.96|0.8498318791389465
A double decker red United bus on a city street.|A doubly decker red bus driving down the road.|0.8|0.7260897159576416
Two women sitting on brown couch.|Two women standing outside of a bus.|0.2|0.5280191898345947
A grey cat with green eyes looking into the camera.|A grey, black, and white cat looking at the camera.|0.64|0.7554309964179993
The bird is sitting on the branch.|The sheep is standing under the trees.|0.0|0.6090191602706909
Group of people sitting at table of restaurant.|Two people sitting at a table at a restaurant.|0.76|0.7424332499504089
A black and white cow stands on grass against a partly cloudy blue sky.|Two black and white cows behind a metal gate against a partly cloudy blue sky.|0.48|0.7879050374031067
A guy on a white horse.|A man riding a white horse in an arena.|0.64|0.7455926537513733
Two dairy cows drinking from a pond.|Two cows are drinking from a pond.|0.92|0.8576874136924744
There are several sheared sheep in a pen.|Three white sheep in an enclosure.|0.48|0.595408022403717
The black dog is lying in the grass.|A black dog lies on the grass.|1.0|0.860853374004364
Two young people are sitting at a table next to a sliding glass door, with one person pointing at the other.|Two people sit facing each other at a table as one points at the other.|0.8400000000000001|0.7166035175323486
A man and a woman holding hands walking along the beach.|A man with a beard and a skullcap and a boy walk along the ocean's shore.|0.44|0.6296628713607788
Ten sheep looking at the camera.|A cat on its back looking at the camera.|0.24|0.6654291749000549
A black and white dog looking at the camera.|A small black and white goat in a pen looking up at the camera.|0.2799999999999999|0.7353591322898865
A black table with white fuzzy chair.|A woman with her child.|0.0|0.34112533926963806
Red double decker bus taking on passengers.|A red double decker bus driving down a street.|0.44|0.6777544617652893
Sail boat sailing on the water.|Sailboat sailing on a cloudy day.|0.6799999999999999|0.6655004620552063
A blue bird perches on the gloved hand of a person.|A bird is perched on a person's gloved hand.|0.8400000000000001|0.8036413788795471
A girl riding on a brown and white horse.|A girl riding a brown horse.|0.72|0.8075459003448486
A mostly black train on a track.|A car parked in front of train tracks.|0.2|0.5492076277732849
A young boy coloring with a red and blue crayon.|A young blonde girl in riding gear sits on top of a gray and white horse.|0.0|0.49085596203804016
A group of people in a living room.|A group of four people walking past a giant mushroom.|0.16|0.5856586694717407
A mallard and a tame white duck on the grass near water.|A small child in a pink dress sits on a table.|0.0|0.42786291241645813
The cat is sitting between two bicycles in front of a door.|Than horse standing in a field in front of a fence.|0.0|0.48272839188575745
A girl with a red bag standing on the street.|A black dog is staring at a sheep.|0.0|0.5439749360084534
A horse rider is riding a white horse.|A woman leading a white horse.|0.6799999999999999|0.6652241945266724
A long train is on train tracks.|A train on the train tracks.|0.8400000000000001|0.7120724320411682
A black and tan dog looks at a black sheep.|A black dog looking at a brown sheep in a pen.|0.6|0.7203449606895447
A room with several computers and pictures on the wall.|A home office with three computer monitors and other equipment on a desk.|0.5599999999999999|0.7425265908241272
A black and white photo of a cow walking under a tree in a field.|A black and white dog looking at the camera.|0.2|0.6724279522895813
A silver AreoMexico Jet Liner sitting on the tarmac.|An aeromexico silver plane is on a runway.|0.8400000000000001|0.6782113909721375
a man on a dirt bike jumping very high.|A man on a motorbike jumping with the sky behind him.|0.6799999999999999|0.7192103266716003
Two people sailing a small white sail boat.|Couple sailing in a small sailboat.|0.8400000000000001|0.7494799494743347
A white airplane is parked on the cement.|A blue motorcycle is parked on the sidewalk.|0.16|0.5414441823959351
Three cows grazing in a field.|Several sheep grazing in the field.|0.16|0.8471205830574036
The man is sitting at a messy table and using a laptop.|A man sits looking at a laptop computer on a messy table.|0.96|0.8169121146202087
A dining table with candles, wine, and a teapot.|A wooden table is set with candles, wine, and a purple plastic bowl.|0.6|0.7318142056465149
Two people paddling a red canoe are reflected in the still water.|Two people in a red canoe on a clear lake.|0.64|0.7347877621650696
A scantily clad woman is standing next to a car.|A scantily clad woman standing next to a small red vehicle.|0.76|0.8652594685554504
Red double decker bus taking on passengers.|Red double decker bus with hood up.|0.44|0.7075261473655701
A buddha statue holding a candle is sitting on a table.|A man fishing on a small boat while on a lake.|0.0|0.41457030177116394
Three people sitting at dinner table smiling at camera.|Two elderly women sit at a dinner table with a man.|0.4|0.5599904656410217
A multi-colored train on a track.|A mostly black train on a track.|0.5599999999999999|0.784352719783783
A white and red bus traveling on the street.|The red bus is on the street.|0.44|0.7603657841682434
A red and blue plane flying with its landing gears down.|A WWII fighter plane with its landing gear down.|0.64|0.6201493144035339
Small boat going down a creek.|a boat moving in a river.|0.6|0.7485716342926025
Four women and two men sit at a long table in a restaurant.|A group of people sit at a table in an Italian restaurant.|0.6|0.7250668406486511
Two goats standing in a field by a tree.|A large boat pulling a small white boat.|0.0|0.46380776166915894
A black and white photo of a living room with a large window, sofa, and chair.|A black and white scene of a well furnished room with a view outlooking a forest.|0.6|0.6994227766990662
Close up of a brown horse with a blue halter.|A close up of a horse wearing a blue halter.|0.72|0.8336796760559082
A large black bird is sitting in the water.|The birds are swimming in the water.|0.52|0.7218242287635803
A close-up of a cat on a cream sofa.|A siamese cat resting on a white sofa.|0.6799999999999999|0.6614696383476257
A person is jumping a bicycle and performing a trick.|A person riding a dirt bike in the outdoors.|0.45|0.5334576964378357
A yellow school bus is parked in a rural area.|A yellow school bus parked in a field.|0.8|0.8738955855369568
A pug dog wits on a yellow chair next to a green dumpster.|A bulldog sitting on a yellow chair beside a large waste receptacle.|0.64|0.6732190251350403
The woman is sitting on the red motorcycle.|The white sheep is standing on the green hill.|0.0|0.477505624294281
A sheep standing on a table at auction.|Woolly sheep at auction house.|0.8400000000000001|0.6991279721260071
A close-up of a black train engine.|Close up of a white sheep with a black head.|0.0|0.5921624302864075
A orange and white cat asleep on a leather chair.|A orange and white cat laying on a blanket in a black leather chair.|0.8|0.8361961245536804
a train rides on his tracks.|The train comes down the track, between two rows of trees.|0.6|0.4852270483970642
Black and white cow standing in grassy field.|A black and white horned cow standing in a field.|0.76|0.7598310112953186
A double decker red United bus on a city street.|A double decker bus drives on a city street.|0.8|0.7817037105560303
The television and desk of hotel room with lamp lighting.|A television and a laptop computer are on in a hotel room.|0.52|0.6353751420974731
A man riding a small bicycle.|A man is doing a wheelie on a bike.|0.5599999999999999|0.7146721482276917
A woman wearing a navy dress is cutting a cake on a white table.|A person wearing a helmet sits on a bicycle on a sunny day.|0.08|0.4553569257259369
A black train moves down the tracks.|A train traveling down the tracks.|0.8|0.7992517948150635
A close-up picture of a white and purple motorcycle.|A close-up picture of a desk with a computer and papers on it.|0.2|0.5698142051696777
A young girl riding a brown horse.|A woman in riding a brown horse.|0.76|0.8116874098777771
Two women in the kitchen looking at a object.|Three men in suits sitting at a table.|0.0|0.5226766467094421
Two women posing with a baby.|A woman poses with a baby.|0.44|0.874809980392456
A group of people sitting around a table containing food.|Four people are sitting around a living room with.snacks.|0.5599999999999999|0.7019445300102234
A blue motorcycle is parked on the sidewalk.|A blue moped parked on the sidewalk.|0.8|0.838956892490387
A red double decker bus on a city street.|A red double decker bus driving down a street.|0.96|0.8740358948707581
Two trains inside a train station.|The train sits at the train station.|0.48|0.688136637210846
A man riding a white horse.|A woman with a white horse.|0.44|0.7945662140846252
A man and two women smiling at the camera while sitting on a blue sofa.|A man and women smiling at the camera while standing in a kitchen.|0.44|0.7414753437042236
A large cruise ship in harbor with trees behind.|A cruise ship docked at a coast.|0.6799999999999999|0.6643193364143372
Two cows crossing a road intersection.|Two cows cross a paved street.|0.76|0.8301576972007751
Several cows grazing on the median by the road.|Five cows grazing on a patch of grass between two roadways.|0.8|0.7632644772529602
A black cow and a brown cow stands in a plain in front of an uprooted tree.|A black cow and a brown cow standing in front of a small copse of trees in a field.|0.8400000000000001|0.7759806513786316
Red double decker bus driving down street.|A double decker bus on a city street.|0.72|0.7890380024909973
Tan cow with ear tags on a grassy field.|Person in grassy field tending to sheep.|0.24|0.47161751985549927
A close up of the front end of a purple and white motor cycle.|Close up of the rear of a red sports car.|0.24|0.6753792762756348
Two women shopping at a clothing store.|Two women in a clothing store.|0.92|0.8924282193183899
A group of people sitting at a restaurant table.|Group of people sitting at table of restaurant.|0.92|0.841010332107544
A close-up of a brown horse's head.|A close-up of a yellow school bus.|0.0|0.6727679371833801
A person in a red cap standing next to a brick support beam.|A brown horse is standing on grass and scrub.|0.0|0.4874080419540405
A bay foal is walking next to its mother in a grassy field.|Close-up of young horse walking next to a larger horse.|0.52|0.6299553513526917
A women standing next to a brown cow.|A women in glasses stands next to a cow in a field.|0.76|0.6724531054496765
A dog peaks out the back of a truck.|A dog is peeking out of the back of a van.|0.72|0.7090080380439758
Woman in blue shift dress cutting into food.|A woman in a blue dress cuts a cake.|0.76|0.563112735748291
The black and white cat is looking up at the camera.|A grey, black, and white cat looking at the camera.|0.72|0.7574430704116821
Two brunette girls sit atop a red an yellow motorcycle with a side car.|A couple posing on a red and yellow motorcycle.|0.64|0.6394991874694824
A small white cat standing in a sink.|Grey and white cat sitting in bathroom sink.|0.72|0.7268449068069458
A man on the back seat of a red tandem bicycle.|A man is alone on the back of a tandem bicycle.|0.72|0.7053202390670776
A computer on a desk.|A computer operating on a desk.|0.8|0.9117884039878845
A small child smiling at the camera.|A small child sits on a cement wall near white flower.|0.32|0.6764322519302368
A little bird floating in the water.|A duck floating in the water.|0.48|0.8057851195335388
A white bus with the word Julia is near water and a big ship.|A white bus with water and a barge in the background.|0.76|0.6108289957046509
Old blue and white train on tracks.|A blue train in a mountainous area.|0.52|0.5949389338493347
Yellow boat on a beach.|A yellow boat on shore.|0.8|0.8735488057136536
A kitchendiner with papers laying on the blue clothed dining table.|A small kitchen and a cluttered table with a blue table cloth.|0.6799999999999999|0.6016009449958801
Train in a station.|Trains inside an indoor station.|0.76|0.7402320504188538
A gray cat is sitting on the window ledge looking at the camera.|The cat is standing on the window sill looking at the camera.|0.8|0.8088857531547546
Man playing guitar while sitting down.|Red and white bus driving down road.|0.0|0.412753701210022
Red double decker bus driving down a street.|A double decker bus on a city street.|0.8400000000000001|0.8165452480316162
Three cows are grazing in a grassy field.|Three cows grazing in a field.|0.92|0.8910490870475769
The brown train is sitting on the railroad tracks.|The white train is sitting on the tracks.|0.45|0.7953895926475525
A black and white horned cow standing in a field.|A black and white photo of a cat sitting on a sofa.|0.08|0.5397220253944397
A tiny blonde child in a blue dress sits on a table near her mother.|A young blonde girl wearing a helmet sits with a red bicycle behind her.|0.32|0.597477912902832
A group of people sitting at a restaurant table.|A group of people sitting around a table on a porch.|0.52|0.8117746114730835
A black and white cow in a pen with hay.|A black and white cat lies in the dirt.|0.08|0.5657433867454529
A red, double-decker bus.|Front and left side of a red double decker bus.|0.64|0.7511956095695496
A close-up view of a horse's head.|A side view of a horse's head.|0.64|0.8555351495742798
An old fashioned wooden sailing ship in the ocean.|A wooden yacht on the ocean.|0.64|0.7815110683441162
A sheep standing in a mountainous area.|A large sheep standing on a hill.|0.8800000000000001|0.8387921452522278
A white plane on the runway.|A white airplane is on a runway.|0.96|0.864918053150177
