s1|s2|sts_score|metric_score
there is much concern over the drug. |there is much work to be done.|0.08|0.5295078158378601
the amnesty international report suggested that-- belgium begin immediate talks with india to prevent future sales of the alh, components or military technology to myanmar. |the report urged belgium to begin immediate talks with india in order to prevent future weapons sale to myanmar.|0.6|0.7815783023834229
capital offenses in iran include murder, rape, armed robbery, apostasy, blasphemy, serious drug trafficking, repeated sodomy, adultery, prostitution, treason and espionage. |capital offenses in iran include murder, rape, armed robbery, serious drug trafficking and adultery.|0.6|0.8240368962287903
saudi arabia is an absolute monarchy that has taken steps towards reform. |saudi arabia is an absolute monarchy and has a consultative council appointed by the government.|0.6799999999999999|0.7692070603370667
the spokesman said there will be an exchange of opinions on topical international and regional matters based on a joint working relationship at the heart of the u.n. kamynin said russia recognizes the participation of libya in the work of the u.n. security council. |kamynin said there will be an exchange of opinions on topical international and regional matters based on a joint working relationship at the heart of the un.|0.6|0.7222860455513
shalgam's visit to london is the first by a libyan foreign minister since 1969. |a visit to libya by the russian foreign minister was announced.|0.52|0.742051899433136
indian and pakistani governments nearly engaged in a fourth conflict in 1999. |indian and pakistani governments each conducted nuclear tests in may 1998.|0.36|0.717508852481842
iguaran stated that the detainees will be accused of homicide, criminal collaboration, kidnappings and the funding of terrorism. |iguaran stated that the detainees were also involved in the murders of police members of an anti-kidnapping group.|0.76|0.7065788507461548
3 suspected extremists were released on bail. |1 suspected extremist was provisionally released without bail.|0.48|0.891499400138855
6 czech hospital employees are charged with human organ trafficking. |the accused will be charged with international drug trafficking.|0.16|0.6490888595581055
this further aggravated the situation. |north korea should not act further to aggravate the situation.|0.4|0.7049286961555481
Drug lord captured by marines in Mexico|Suspected drug lord known as ‘El Taliban’ held in Mexico|0.52|0.7807210087776184
SC dismisses govt's review plea in Vodafone tax case|SC dismisses govt's review petition on Vodafone tax verdict|0.8800000000000001|0.9129559397697449
Explosion hits oil pipeline in Syria's Homs|Explosion hits pipeline as Assad attacks cities|0.52|0.8406357169151306
NATO Soldier Killed In Afghan Attack|NATO soldier killed in S. Afghanistan|0.76|0.8471041917800903
Castro celebrates 86th birthday Monday|Fidel Castro celebrates 86th birthday|0.8400000000000001|0.8906330466270447
Israel ex-spy warns against 'messianic' Iran war|Israeli ex-spy boss: no trust in leadership over Iran – video|0.6|0.7332496047019958
Eye Opener: Supreme Court rules on Arizona immigration law|U.S. Supreme Court issues split ruling on Arizona immigration law|0.76|0.7437971234321594
NATO traces path out of Afghanistan|NATO Leaders Commit to Afghanistan Transition|0.64|0.7541316747665405
Syria says suicide bomber kills 10 in Damascus|Damascus 'suicide bombing' kills 10|0.8|0.8429675698280334
Sachin Tendulkar says I'm not God, I'm Sachin|Sachin Tendulkar scores cricket's first 100th century|0.16|0.5063410997390747
Australian PM Gillard set to win leadership challenge|Australian PM defiant under pressure over leadership|0.48|0.728836178779602
Obama backs Philippines over South China Sea|Obama says clear rules needed to calm South China Sea|0.48|0.731708824634552
Teenager in China kills 8, wounds 5 in knife attack|Teenager kills 8 in knife attack|0.64|0.8623892068862915
Syrian rebels move command from Turkey to Syria|Free Syrian Army moves headquarters from Turkey to Syria|0.76|0.8356962203979492
Knesset speaker: Obama reelection bad for Israel|7 states sue over Obama administration's birth control rule|0.08|0.5945339798927307
Greece bond exchange the largest debt restructuring in history|Greece secures biggest debt deal in history|0.5599999999999999|0.7328431606292725
Putin 'Wins Russian Presidential Election'|Polls open in Russian presidential election|0.2|0.749995768070221
Indian finance minister quits to run for president|Julian Assange Plans to Run for Australian Senate|0.04|0.5849077105522156
Jerry Sandusky found guilty in child sex abuse trial|Sandusky found guilty in child sex abuse trial|0.76|0.9486306309700012
Three Tibetans self-immolate in western China: report|7 Tibetans self-immolate in China|0.48|0.8556848764419556
White House in damage control over Obama Supreme Court remarks|Fact check: Obama's Supreme Court remarks|0.72|0.7370660305023193
Annan warns talks of Syria risks|Putin, Annan meet on Syria crisis|0.4|0.7136220335960388
Quartet calls on Israelis, Palestinians to end irritants|Occupation to confiscate 30 dunums of Palestinian land in Deir Estia|0.2799999999999999|0.4838851988315582
Saudis to permit women to compete in Olympics|Saudi Women Allowed To Compete At Olympics|0.96|0.8454249501228333
Nigeria university mass attacked by gunmen|Nigeria: University Bombed in North|0.44|0.8079664707183838
China's Cabinet promises to boost economy|China's Wen promises job creation|0.64|0.7787287831306458
Tropical Storm Isaac boosts jobless claims|Tropical Storm Joyce forms, stays in open Atlantic|0.2|0.6316425204277039
Freddie Starr Arrested In Savile Abuse Probe|Third man arrested in Savile sex abuse probe|0.64|0.7783831357955933
Romney announces Paul Ryan as running mate|Romney names Ryan as running mate|1.0|0.9138235449790955
Stocks rise early after Greek deal, then flatten|Stocks edge higher after Greek debt deal|0.72|0.8088607788085938
Suicide bombing rocks elite Yemen military camp|Suicide bombers attack Yemen military posts|0.8|0.8257501721382141
NATO: 2 International Troops Killed in Afghanistan|Three NATO troops killed in one day in Afghanistan|0.44|0.8398466110229492
Moscow protesters demand Vladimir Putin's resignation|Moscow protest against Vladimir Putin smaller and quieter|0.36|0.8075138330459595
French election turnout higher than expected|French presidential election: first round - live updates|0.2|0.6829587817192078
Australia to establish the world's largest marine reserve|Australia creates world's largest marine reserves|0.8800000000000001|0.8964635133743286
Two U.S. soldiers shot, killed by Afghan soldier|Two British soldiers killed by Afghan policeman|0.32|0.8539258241653442
Italy soldiers die in Afghanistan|Two UK Soldiers Killed In Afghanistan|0.2799999999999999|0.6559690237045288
Abbas to lead Palestinian unity government|Abbas proposed as PM in interim unity government|0.8|0.7640406489372253
Egypt’s Coptic Church Names New Pope|Egypt's Coptic Church Prepares to Choose Pope|0.5599999999999999|0.8471142649650574
Malawi Officially Confirms President's Death|Malawi confirms President Mutharika's death|0.72|0.8458888530731201
Mali's Tuareg rebels declare independence|Mali rebels declare independent 'Azawad'|0.76|0.8535961508750916
Lance Armstrong stripped of Tour de France titles|Lance Armstrong plots strategy after loss of titles|0.2799999999999999|0.6562013626098633
Egypt votes on final day of presidential election|Polls open in France for presidential election|0.2|0.7060267925262451
Is Madeleine McCann Still Alive?|Reopen Madeleine case, police urge|0.12|0.5868514776229858
Aussie surfers find stricken asylum seekers|Mayday: fears for asylum seekers|0.2799999999999999|0.45900991559028625
ISAF: 4 coalition troops killed in attack involving Afghan police|"NATO says four troops killed in ""insider"" attack in Afghan south"|0.6|0.8281767964363098
UN Security Council unanimous vote on Syria|UN Security Council to vote on up to 300 Syria monitors|0.64|0.7406939268112183
Gunman kills 6 in shooting at Wisconsin Sikh temple|Gunman kills six in shooting at Sikh temple in Wisconsin|1.0|0.943779706954956
Audi to buy motorcycle maker Ducati|Probe into motor insurance market|0.12|0.5775516033172607
China news agency: Still hope for Syria peace|China state news agency: There's still hope for Syria peace|0.8400000000000001|0.8971906304359436
22 dead in suicide attack on Yemen police academy|AU forces intensify attack on Somali rebels|0.08|0.6312907934188843
South Korea Orders Immediate Shutdown of 2 Nuclear Reactors|South Korea to boost nuclear power?|0.24|0.6592680811882019
US, allies to set demands for Iran nuclear talks|'Iran won't accept pre-conditions to nuclear talks'|0.32|0.6949567794799805
AOL says to sell 800 patents to Microsoft for $1.0 bn|AOL to sell 800 patents to Microsoft for $1 billion|0.96|0.8790691494941711
Thousands of troops to march for Jubilee|Thousands flock to Amsterdam for Queen's Day|0.24|0.6377243399620056
Middle East: Israel: Hamas Leader Convicted|Middle East: Iraq: 17 Prisoners Escape in Kirkuk|0.16|0.7095362544059753
Navy Jet Crashes Into Apartment Building|US Navy Jet Crashes into Apartment Block|0.8400000000000001|0.9015693664550781
Woman dies after abortion refusal|Woman dies after cliff collapses in Dorset|0.12|0.4900958836078644
U.S. and Turkey weigh no-fly zones for Syria|U.S. and Turkey Tighten Coordination on Syria|0.44|0.7115746140480042
Death toll rises to 236 after Brazzaville blasts|Rep. of Congo: 236 Dead After Arms Depot Blasts|0.72|0.6987327337265015
I'll Have Another retired to stud|I'll Have Another wins Preakness|0.2|0.5445637106895447
Syria journalists rescue bid fails|Journalists smuggled out of Homs|0.12|0.7454521059989929
New sex claim hits Secret Service|New rules for US Secret Service|0.36|0.7010671496391296
Rimsha Masih released on bail|Mandela released from hospital|0.0|0.6097459197044373
1 person killed in sectarian clashes in Lebanon|180 killed in Iran earthquake|0.0|0.767024576663971
Gains in financial stocks push up European equities|British Christians take complaints to European court|0.0|0.4125922620296478
Turkey Raises Alarm Over Syrian Refugees|Turkey seeks to relocate some Syrian refugees|0.32|0.7154654860496521
Suspected al-Qaeda financier arrested in France|Three al Qaeda suspects arrested in Spain|0.32|0.8366981148719788
No damage, tsunami after 6.6 quake hits off Indonesia's Sumatra|5.9 quake hits Indonesia s Sumatra: USGS|0.32|0.6800888180732727
Israeli air strikes kill 16 in Gaza|Israel air strikes kill 4 in Gaza; death toll now at 38|0.44|0.860946774482727
18 killed, 108 wounded in wave of bombings in Iraq|9 killed, 31 wounded in car bombs in Iraq's Kirkuk|0.2799999999999999|0.845653235912323
Palestinian prisoner ending hunger strike after deal|Israel to free Palestinian hunger striker|0.4|0.7920233607292175
Hezbollah confirms it sent drone downed over Israel|Hezbollah says it sent drone over Israel|0.6799999999999999|0.8604363799095154
Rebel fighters 'capture' Syrian soldiers|Free Syrian Army captures Syrian officers|0.64|0.7486969828605652
Colorado shooting suspect was under psychiatrist's care|Doctor treating Aurora shooting suspect had medical reprimand|0.48|0.7406022548675537
6.6 quake rocks Indonesia's Papua: USGS|6.6 quake rocks Indonesia's Papua: US Geological Survey|0.96|0.8890039920806885
What time is Andy Murray v Roger Federer in the Wimbledon men's final? All you need to know about the big game|What time is the Paralympic Opening Ceremony? Everything you need to know about the big curtain-raiser|0.08|0.535910427570343
New Jersey School Bans Hugging|US school bans hugging|0.72|0.8739480972290039
Iran (Islamic Republic of): Iran steps up relief efforts after quakes kill 227|Iran steps up relief efforts after quakes kill 227|0.92|0.825495183467865
Tsunami warning issued for southern Alaska|Tsunami warning after Canada quake|0.48|0.7973968982696533
'No Evidence' In Afghanistan Massacre Case|US toll in Afghanistan hits 2,000|0.16|0.606052577495575
Cash-rich Apple to pay dividend, buy back shares|Apple to pay $2.65/share dividend, buy back $10B stock|0.76|0.7394538521766663
Two reported dead in shooting at Empire State Building in NY|2 dead in shooting outside Empire State Building|0.92|0.9062017202377319
Australian unemployment up to 5.1 percent|French unemployment rate rises to 10 percent|0.2|0.8500199317932129
Shares Move Higher on Wall Street|Sandy strengthens as nears coast; Wall Street shut|0.08|0.5493712425231934
Halliburton 1Q income rises 23 pct|Halliburton Q1 profits rise on strong North America sales|0.52|0.8297972083091736
4 killed in shrine bombing in northwest Pakistan|12 killed in U.S. drone strike in NW Pakistan|0.16|0.7870988249778748
China stocks close mixed Friday|China stocks open lower Friday|0.32|0.8749523758888245
India bans bulk texts after riots|Tunisia lifts curfew after riots|0.16|0.7290095686912537
UN monitors yet to reach site of Syrian 'massacre' – video|UN monitors shot at on way to Syrian massacre site|0.48|0.7695363759994507
Yorkshire soldier killed in Afghan bomb blast|Soldier killed in Afghanistan blast|0.72|0.8481378555297852
Radical Islamists in Mali enlist new militia|Local Militia Bolsters Islamist Militants in Mali|0.75|0.8257260322570801
Olympics Opening Ceremony A Hit Around Globe|Opening ceremony gives Olympics a rocking start|0.8400000000000001|0.7394329905509949
Man killed in French terror raid|Man dies in French 'anti-terror operation'|0.96|0.8397749066352844
Capello quits as England manager|Capello resigns as England manager|1.0|0.9305363893508911
One dead in Ohio school shooting|1 dead, 4 wounded in Ohio school shooting|0.64|0.9231775999069214
2 Palestinians killed in Israeli airstrikes|Four Palestinians killed in IAF strike|0.48|0.8893404603004456
Pakistan condemns U.S. drone strikes|Pakistan convoy heads to protest US drone strikes|0.64|0.8411539196968079
Massive Hurricane Sandy bears down on U.S. East Coast|Hurricane Sandy gains speed, batters US east coast|0.8|0.7994946241378784
Sarkozy to File Complaint in Gadhafi Funding Claim|Sarkozy to sue after Gaddafi cash claim bursts into campaign|0.72|0.740431547164917
The Note's Must Reads for Wednesday July 4, 2012|The Note's Must-Reads for Wednesday, May 30, 2012|0.4|0.8967612385749817
'Iran will attack Tel Aviv if Israel strikes'|Senior cleric: Iran will attack Tel Aviv if Israel strikes|0.8800000000000001|0.8662790656089783
Gusmao consolidates power in East Timor elections|Supreme Court possibilities if Romney wins election|0.0|0.6626513004302979
Pena Nieto wins Mexico presidential vote: exit polls|Poll: Putin to win Russia presidential vote|0.12|0.8170072436332703
Syria tells Russia some troops have pulled out of Homs|Syria says troops have begun pullout – video|0.6799999999999999|0.8321009874343872
Nigeria plane crash: No survivors|4 Chinese among Nigeria plane crash victims|0.52|0.7770779132843018
Explosion at Venezuela Refinery Kills at Least 39|Venezuela mourns oil refinery blast deaths|0.5599999999999999|0.6299895644187927
Strong earthquake hits Mexico|Strong earthquake strikes near Acapulco|0.72|0.8765842318534851
Russia, China veto UN resolution on Syria killings|Russia, China in double veto of UN Syria resolution|0.76|0.8592035174369812
Pakistani plane crashes with 127 on board|Pakistani Plane Crashes With 130 People On Board|0.52|0.8648943901062012
UN security council orders global sanctions against Haqqani network in Afghanistan|UN orders global sanctions against Haqqani network|0.8800000000000001|0.9125821590423584
Erdogan and Putin talked in raised voice|Foreign militants killed in Somalia in strike on car|0.0|0.42842909693717957
Saudi Arabia arrests suspected militants with al-Qaeda links|Saudi Arabia arrests suspected militants, state media reports|0.8|0.8219449520111084
Hurricane Sandy Closes in on US East Coast|Hurricane Sandy takes aim at US East Coast|0.96|0.8193681240081787
Chicago teachers strike: Vacations for students, for good or ill|Chicago teacher strike poses test for unions|0.44|0.5757522583007812
Panetta says Afghanistan role to shift from combat in 2013|Panetta: Afghanistan Tops NATO Conference Topics|0.32|0.6619827747344971
Four men admit London Stock Exchange bomb plot|Four men admit London bombs plot|0.8|0.9193621277809143
Israel threatens action against Gaza aid ship|Israel attacks in Gaza Strip after rocket fire|0.32|0.7297811508178711
Bodies Found at Russian Jet Crash in Indonesia|12 bodies found at Russian jet crash in Indonesia|0.76|0.8233956694602966
Syria urges refugees to return|Syria's tenuous truce takes hold|0.2|0.6650028228759766
US soldier kills up to 16 civilians in Afghanistan|US soldier kills up to 16 Afghan civilians in shooting spree|0.8400000000000001|0.8691391944885254
Rupert Murdoch: I was the victim of a cover up|Rupert Murdoch set for second day of grilling|0.24|0.506830632686615
Barack Obama's bodyguards sent back to US after prostitution scandal|Barclays boss falls to rate fixing scandal|0.08|0.5269843935966492
China's yuan rises to new high against USD Wednesday|China's yuan advances to 6.3103 against USD Wednesday|0.76|0.8132250905036926
Nissan to sell steer-by-wire cars|Nissan to offer steer-by-wire systems in some Infiniti cars|0.8|0.8256461024284363
Tibetan monk dies after setting himself on fire in protest against Chinese rule|Teenage Tibetan monk dies after setting himself on fire in China|0.76|0.8896867036819458
Mumbai is 2nd costliest Indian city to live in|Tech capital Bangalore costliest Indian city to live in: Survey|0.2|0.815294623374939
Man, 19, quizzed over teen murder|Man quizzed over Megan-Leigh murder|0.76|0.773018479347229
Israel kills Hamas commander, bombs Gaza targets|Israel airstrikes kill Hamas commander, 5 others|0.6799999999999999|0.8456772565841675
Gusmao consolidates power in East Timor elections|Gusmao powers on in East Timor|0.72|0.9154971241950989
UN monitors yet to reach site of Syrian 'massacre' – video|UN monitors unable to reach site of Syria killings|0.8800000000000001|0.8592050671577454
NATO Condemns Syria's Downing of Turkish Military Jet|NATO strongly condemns Syria's downing of Turkish jet|0.96|0.8382412791252136
Syria rebels attack Lebanese post near border: army|Turkish army stages tank exercises near Syria border|0.16|0.7474819421768188
Five killed in China building collapse|At least 20 killed in Syria Saturday|0.04|0.6316227316856384
Syrian forces launch new attacks|Syria forces launch Aleppo attack|0.6799999999999999|0.8782309889793396
Gazans fire 2 rockets into Israel; no injuries|Gazans fire 89 rockets; cabinet approves reserve call-up|0.2799999999999999|0.7783417105674744
Former Nazi death camp guard Demjanjuk dead at 91|John Demjanjuk, convicted Nazi death camp guard, dies aged 91|0.92|0.8534805774688721
Boris Johnson re-elected London mayor|Johnson re-elected London mayor|0.76|0.9539302587509155
Breivik drops far-right salute in court|Breivik gets 21-year sentence|0.2|0.5134644508361816
Second teenager charged with murder|Brother of EastEnders actress Gemma McCluskie is charged with her murder|0.2799999999999999|0.5840057134628296
French Fear New Serial Killer After Murders|Jersey Murder Trial: Killer 'Hearing Voices'|0.16|0.5930997729301453
US: Madoff brother to plead guilty in NY in fraud|Madoff's brother to plead guilty to fraud|0.8400000000000001|0.851228654384613
Hollande defeats Sarkozy in French presidency vote|Polls open across France in presidential election|0.36|0.6646985411643982
Libyan government retakes Tripoli airport|Libyan militia takes control of Tripoli airport|0.64|0.8862561583518982
Clinton warns Kenya of cost of election violence|Clinton warns Kenya on cost of election unrest|0.92|0.909386396408081
Arkansas Supreme Court strikes down execution law|Arkansas Justices Strike Down Death Penalty|0.92|0.8387842774391174
S. Africa's former president Mandela discharged from hospital|Mandela Discharged From Hospital|0.8400000000000001|0.7950579524040222
UN envoy in Turkey for talks on Syria|NZ to increase exports to China|0.04|0.5314069986343384
Islamist Morsi Wins Egypt's Presidential Election|Al-Shater to run in presidential election in Egypt|0.2|0.7307583689689636
Donna Summer, the queen of disco|Donna Summer, Queen of Disco, Dies at 63|0.32|0.7411461472511292
Bangladesh Muslims torch Buddhist shrines, police say|Muslims torch Buddhist temples|0.72|0.8059902787208557
U.S. Drone Kills Five Militants in Pakistan|Six Police Officers Killed in Attacks in Dagestan|0.08|0.7330362200737
Mali future interim president readies to take office|Pope rips into dissident priests on celibacy|0.0|0.4737798273563385
9 killed, 168 injured in latest Cairo clashes|10 killed, 12 injured in E. Afghan airport suicide blast|0.24|0.7753656506538391
Romney wins Maine Republican caucuses|Romney, in comeback, has narrow Maine caucus win|0.76|0.8099275827407837
Court in Bahrain rejects medics' last rally appeal|Bahrain rejects activists' appeal|0.76|0.782560408115387
Hurricane Sandy powers toward Eastern Seaboard|Hurricane Sandy moves towards US|0.72|0.8134403824806213
Clinton calls for friends of Syria to unite|Plastic artist calls for greater support for new talents|0.0|0.5335803031921387
JK Rowling launches her first adult novel|Syria launches ground assault in Aleppo|0.0|0.43153107166290283
Algerian government parties dominate elections|Algerian national turnout of parliamentary vote reaches 44.38 pct|0.48|0.6903247833251953
Security official killed in Yemen|Security personnel killed in Pakistan raid|0.12|0.8719261288642883
US stocks fall as Greek talks lumber; Apple falls|US stocks slip on Wall Street as Greek talks drag on|0.64|0.807459831237793
Romney picks Ryan as vice presidential running mate: source|Romney to tap Ryan as vice presidential running mate|1.0|0.8636181950569153
NATO sticks to transition roadmap in Afghanistan: Rasmussen|NATO helicopter makes hard landing in E. Afghanistan|0.2|0.5979726314544678
Mubarak faces verdict in murder trial|Mubarak's sons face new charges of insider trading|0.2799999999999999|0.6372283101081848
No blocks to investment|India allows Pakistan investment|0.4|0.5903031826019287
Blast kills 11 in northwestern Pakistan|Bomb Kills 19 In Northwest Pakistan|0.52|0.858759880065918
5 aid workers freed in operation in Afghanistan|Suicide bomber kills 37 at mosque in Afghanistan|0.16|0.4529035985469818
Two NATO soldiers killed in Afghanistan|NATO Soldier Killed in Afghan Blast|0.72|0.8139545321464539
Nadal tumbles into French Open final|Nadal through to seventh French Open final|0.8|0.8473073840141296
Russian TV reports foiled attempt on Putin|Russia, Ukraine foiled plot to kill Putin, report says|0.64|0.7149437665939331
Putin claims victory in Russia's presidential election|Putin wins disputed Russian presidential election|0.8800000000000001|0.8884501457214355
Remains of 167 bodies found in Mexican cave|Remains of 167 people found in Mexico cave|1.0|0.8835017085075378
orphaned alps massacre girl returns to uk|Alps attack: Girl returns to UK|0.8|0.7353976368904114
Obama team raises debate stakes|Obama takes offensive against Romney in debate|0.5599999999999999|0.7297986149787903
Two Kenyan ministers among 6 killed in plane crash|Poland honors president killed in 2010 plane crash|0.16|0.7035017609596252
Thousands gather for new Russian anti-Putin rally|Thousands gather in Moscow for rival rallies|0.5599999999999999|0.8467161059379578
Google names new Motorola Mobility CEO|Google appoints Dennis Woodside to run Motorola Mobility|0.76|0.8105523586273193
Massive Hurricane Sandy bears down on U.S. East Coast|Hurricane Sandy takes aim at US East Coast|0.8800000000000001|0.8205696940422058
Another rocket hits Eshkol; no injuries|2 rockets hit Eshkol; none injured|0.6799999999999999|0.9019391536712646
Thousands more Syrian refugees flee to Turkey overnight|8,000 Syrian refugees flee to Turkey overnight|0.76|0.8540297150611877
Assange appeals extradition to UK's top court|Assange to appeal extradition to UK's top court|0.8|0.9464791417121887
Strong quake jolts most parts of Pakistan|Strong quake hits eastern Indonesia|0.4|0.8242822885513306
Lebanese Gunmen Clash Over Syria Crisis|Syrians hold solution to Syria crisis|0.2|0.6210467219352722
Mob kills man for burning Quran|Pakistani Mob Kills Man 'for Burning Koran'|0.8|0.8482229113578796
US drone strike kills four in North Waziristan|U.S. drone strike kills 10 in northwest Pakistan: officials|0.36|0.8530933260917664
Salvador Dali painting snatched from New York gallery|Salvador Dali painting snatched in NYC|0.92|0.8347886800765991
Putin claims victory in Russia's presidential election|Will Putin's Election Victory in Russia Be Greeted with Protests?|0.36|0.7167337536811829
Sarkozy announces re-election bid|France's Nicolas Sarkozy makes his reelection bid official|0.8400000000000001|0.8453583121299744
US, UK in pact to release emergency oil stocks|US, UK Set to Agree Emergency Oil Stocks Release|0.92|0.8135397434234619
Eurozone unemployment stays at record 11 percent|Eurozone unemployment at record high in June|0.6|0.8449706435203552
French Socialist Party wins parliament victory|French Socialists win absolute parliament majority|0.76|0.8846351504325867
Salafi Islamists, police clash in Tunis - witnesses|Second Islamist hunger striker dies in a Tunisian prison|0.12|0.6490626931190491
Strauss-Kahn investigated in French prostitution ring|Dominique Strauss-Kahn faces questions over French prostitution ring|0.76|0.8271103501319885
Romney wins Florida Republican primary|Romney eyes US Republican primary endgame|0.36|0.8411492705345154
US drone strike kills four in North Waziristan|Suspected drone strike kills 4 in Pakistan|0.52|0.8505542874336243
2 Traffic Accidents Leave 47 Dead in China|3 traffic accidents leave 56 dead in China|0.48|0.8184042572975159
Head of CIA resigns over affair|Hall of Fame beckons for Capriati|0.0|0.5024515986442566
France's Strauss-Kahn charged with involvement in prostitution vice ring|Strauss-Kahn charged in prostitution vice ring|0.8|0.8406811356544495
Sony reports record annual loss|Sony forecasts record annual loss of $6.4bn|0.72|0.8239894509315491
12 killed in Gaza in Israeli airstrikes|Ictu, Ibec in move on airline strike|0.08|0.5688526034355164
9 killed in attacks after deadly Iraq day|19 Killed in Iraq Attacks ahead of Ramadan End|0.2799999999999999|0.7997676730155945
Barclays hit by fresh U.S. investigations|Barclays hit by fresh US probe|0.8800000000000001|0.9062617421150208
US closes embassy in Syria (AP)|Closed roads in Armenia|0.08|0.5725734233856201
EU heaps new sanctions on Syria|EU imposes new sanctions on Syrian regime|0.8800000000000001|0.8132836222648621
Russians rally against Putin's rule|Tens of thousands rally against Putin's rule (AP)|0.6799999999999999|0.8498086929321289
Bahrain Grand Prix Underway Amid Protests|Bahrain race goes ahead amid unrest|0.8|0.8487252593040466
China stocks open flat Monday|Chinese stocks open mixed Wednesday|0.2799999999999999|0.8837466835975647
Sheryl Crow says has benign brain tumor|Sheryl Crow Has a Benign Brain Tumor|0.92|0.6996176242828369
Afghan parliament approves U.S.-Afghan security pact|Afghan parliament approves U.S. partnership|0.76|0.9020108580589294
Two German tourists, two pilots killed in Kenya air crash|Senator Reid involved in Las Vegas car crash: CNN|0.12|0.5655437707901001
Israeli, Palestinian negotiators quietly meet|Israeli, Palestinian negotiators meet in Jordan|0.72|0.8774815201759338
US astronaut Neil Armstrong dead at 82|US astronaut Neil Armstrong dies|0.72|0.8784971833229065
Amnesty: Syria rebels also committing abuses|Amnesty investigator: Syria rebels also committing abuses|0.8400000000000001|0.9393567442893982
Mitt Romney wins Republican primary in Indiana|Romney wins Florida Republican primary|0.32|0.9286211133003235
East German rights activist Gauck elected president|Joachim Gauck elected as German president|0.8|0.7593361139297485
South Africa starts investigating mine violence|South Africa hosts 'peace talks' in mine standoff|0.48|0.7551946043968201
3 dead, 27 injured in SW China accident|35 dead and 165 missing in India boat accident|0.08|0.8203944563865662
Santorum Romping To Minnesota Victory|Santorum wins Kansas caucuses|0.2|0.548915445804596
Space legend Neil Armstrong dies|First man on moon Neil Armstrong dies at 82|0.8|0.7720045447349548
U.S. and Turkey weigh no-fly zones for Syria|Turkey, US weigh no-fly zones for Syria|0.96|0.8963342905044556
Man arrested over double murder|WA man arrested in police drug raid|0.16|0.8088588714599609
Florida counties extend early voting|Fla. Democrats want extended early voting hours|0.5599999999999999|0.7896080613136292
Warship sets sail for Falklands|British Warship Sets Sail for Falklands|0.76|0.9037819504737854
Newcastle 2-0 Liverpool: Match report, pictures & video highlights|QPR 1-2 West Ham: Match report, pictures & video highlights|0.2|0.889695942401886
Palestinian prisoners to end hunger strike|Progress reported in Palestinian prisoner hunger strike talks|0.5599999999999999|0.7249579429626465
Police: Four killed in German hostage taking incident|Palestinians: 12 killed in IDF strike in northern Strip|0.2|0.6619088053703308
Egypt lets Mubarak PM back in presidential race|Egypt confirms Mubarak's PM back in presidency race|0.85|0.8589963316917419
Syrian journalists killed in capital|US Marines killed in base attack|0.12|0.6618815064430237
GOP candidate Romney to call to arm Syrian rebels|US helping get arms to Syria rebels|0.48|0.6462480425834656
U.N. observer patrol arrives at Syria massacre site|UN observers reach Syria massacre village|0.8800000000000001|0.8383982181549072
American Airlines and Pilots Agree on a New Contract|Romney pledges to 'stand with Israel' on Iran threat|0.0|0.4964277446269989
Greek PM to announce new election|Greek PM calls for May 6 general election|0.5599999999999999|0.812116265296936
Government of Canada Supports Montréal Women Leading Change|Government of Canada Supports Women's Safety in Regina|0.32|0.783459484577179
No problem if Mulayam forms Third Front: Congress|No problem if Mulayam forms third front: Digvijay|0.64|0.8902515769004822
Bradley triumphs at Firestone as Furyk fades|Bahrain court upholds sentences against uprising leaders|0.0|0.4039349853992462
Plane crash in Ghana kills at least 10|Plane Crash in Ghana: How the international media reported it|0.44|0.6721991896629333
Six US troops killed in Afghan bomb attack|6 NATO troops killed in Afghanistan|0.36|0.8657081127166748
Syria forces launch Aleppo attack|Syrian forces kill 54 ahead of Annan peace mission|0.32|0.6209754347801208
Romney, Obama fight for edge on Medicare|Obama, Romney compete for undecideds, stoke base|0.2|0.7323846220970154
BBC director general resigns over 'shoddy journalism'|BBC Director General Resigns amid Newsnight Scandal|0.72|0.7629898190498352
Rick Santorum wins Kansas caucuses|Rick Santorum notches a victory in Kansas caucuses|0.96|0.8034627437591553
In Islamist-led Egypt, Coptic Church names new pope|Egyptian Christians choose new pope|0.64|0.8033218383789062
US pledge to rebuild Haiti not being met|US Pledge to Rebuild Haiti Not Being Met|1.0|0.9028805494308472
Chinese stocks close higher Thursday|Chinese stocks open mixed Wednesday|0.2|0.838904619216919
Greece to vote on 2013 budget; protesters gather|Greece to vote on 2013 budget|0.72|0.8694475293159485
U.S., EU Cautiously Welcome Iran's Proposal To Restart Nuclear Talks|U.S., EU welcome Iran's offer to restart nuclear talks|0.8|0.8368775248527527
Clinton warns Kenya of cost of election violence|Clinton warns Kenya on repeat of 2007 vote chaos|0.5599999999999999|0.8111903667449951
Anti-American Protests Over Film Expand to Nearly 20 Countries|Anti-American fury sweeps Middle East over film|0.76|0.7249705195426941
Journalists hail London Olympics opening|Israeli delegation marches in 2012 Olympics opener|0.2|0.6665606498718262
Aust stocks open lower|Tokyo stocks open lower|0.3|0.8961730003356934
WikiLeaks begins publishing two million Syria emails|WikiLeaks Releasing Trove of Syria Documents|0.6799999999999999|0.7521544098854065
Palestinians: 2 Gaza militants killed in Israeli airstrike on coastal strip|Officials: Gaza man killed in Israeli airstrike (AP)|0.6|0.7686492800712585
Mali's President Hands in Resignation|Mali's President Formally Resigns|0.92|0.7004725337028503
